rk,player,nation,squad,comp,season,age,born,ninety_mins_played,shot_creating_actions,sca_per_90,pass_live_sca,pass_dead_sca,take_on_sca,shot_sca,foul_drawn_sca,defensive_action_sca,goal_creating_actions,gca_per_90,pass_live_gca,pass_dead_gca,take_on_gca,shot_gca,foul_drawn_gca,defensive_action_gca,position,age_range,general_position,country,continent
2005,David Ospina,COL,Napoli,Serie A,2021,32.0,1988.0,31.0,6,0.19,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Colombia,South America
2006,Patrick Osterhage,GER,Bochum,Bundesliga,2021,21.0,2000.0,6.7,10,1.57,7,1,0,0,1,1,3,0.47,2,0,0,0,0,1,MF,20-24,Midfielder,Germany,Europe
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2008,Otávio,BRA,Bordeaux,Ligue 1,2021,27.0,1994.0,12.7,20,1.57,15,0,1,2,0,2,1,0.08,1,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
2009,Paulo Otávio,BRA,Wolfsburg,Bundesliga,2021,26.0,1994.0,4.0,6,1.49,4,0,0,1,1,0,1,0.25,1,0,0,0,0,0,"DF,MF",25-29,Defender,Brazil,South America
2010,Dango Ouattara,BFA,Lorient,Ligue 1,2021,19.0,2002.0,9.0,24,2.66,14,0,0,5,4,1,2,0.22,2,0,0,0,0,0,"MF,FW",Under 20,Midfielder,Burkina Faso,Africa
2012,Alexandre Oukidja,ALG,Metz,Ligue 1,2021,33.0,1988.0,20.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Algeria,Africa
2014,Adam Ounas,ALG,Napoli,Serie A,2021,24.0,1996.0,3.6,29,8.06,18,3,8,0,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",20-24,Midfielder,Algeria,Africa
2015,Jesús Owono,EQG,Alavés,La Liga,2021,20.0,2001.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Equatorial Guinea,Africa
2016,Reece Oxford,ENG,Augsburg,Bundesliga,2021,22.0,1998.0,29.9,17,0.57,14,0,0,2,1,0,2,0.07,1,0,0,1,0,0,DF,20-24,Defender,England,Europe
2019,Ambroise Oyongo,CMR,Montpellier,Ligue 1,2021,30.0,1991.0,7.3,12,1.64,9,0,0,1,2,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Cameroon,Africa
2020,Salih Özcan,TUR,Köln,Bundesliga,2021,23.0,1998.0,25.7,54,2.1,41,2,1,4,4,2,6,0.23,4,0,0,2,0,0,MF,20-24,Midfielder,Turkey,Asia
2024,Gonçalo Paciência,POR,Eint Frankfurt,Bundesliga,2021,26.0,1994.0,5.7,14,2.44,9,0,0,1,3,1,1,0.17,0,0,0,0,1,0,FW,25-29,Forward,Portugal,Europe
2025,Daniele Padelli,ITA,Udinese,Serie A,2021,35.0,1985.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,35-39,Goalkeeper,Italy,Europe
2027,Vincent Pajot,FRA,Metz,Ligue 1,2021,30.0,1990.0,25.7,37,1.44,32,1,0,2,1,1,0,0.0,0,0,0,0,0,0,MF,30-34,Midfielder,France,Europe
2028,Exequiel Palacios,ARG,Leverkusen,Bundesliga,2021,22.0,1998.0,12.2,26,2.14,24,0,1,0,0,1,4,0.33,4,0,0,0,0,0,MF,20-24,Midfielder,Argentina,South America
2029,Helibelton Palacios,COL,Elche,La Liga,2021,28.0,1993.0,21.5,18,0.84,14,2,1,0,1,0,1,0.05,1,0,0,0,0,0,DF,25-29,Defender,Colombia,South America
2031,Nicolas Pallois,FRA,Nantes,Ligue 1,2021,33.0,1987.0,27.2,13,0.48,12,0,0,1,0,0,1,0.04,1,0,0,0,0,0,DF,30-34,Defender,France,Europe
2032,Cole Palmer,ENG,Manchester City,Premier League,2021,19.0,2002.0,1.4,7,5.12,4,0,0,2,1,0,1,0.73,0,0,0,1,0,0,"FW,MF",Under 20,Forward,England,Europe
2037,Goran Pandev,MKD,Genoa,Serie A,2021,38.0,1983.0,9.4,20,2.14,14,0,1,1,4,0,2,0.21,2,0,0,0,0,0,"FW,MF",35-39,Forward,North Macedonia,Europe
2040,Antonios Papadopoulos,GER,Dortmund,Bundesliga,2021,21.0,1999.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"DF,MF",20-24,Defender,Germany,Europe
2041,Merveille Papela,GER,Mainz 05,Bundesliga,2021,20.0,2001.0,0.9,1,1.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,Germany,Europe
2042,Lucas Paquetá,BRA,Lyon,Ligue 1,2021,23.0,1997.0,30.0,120,4.0,80,1,15,15,8,1,14,0.47,10,0,0,3,1,0,"MF,FW",20-24,Midfielder,Brazil,South America
2044,Kevin Paredes,USA,Wolfsburg,Bundesliga,2021,18.0,2003.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"FW,DF",Under 20,Forward,United States,North America
2045,Leandro Paredes,ARG,Paris S-G,Ligue 1,2021,27.0,1994.0,9.3,19,2.04,16,0,2,1,0,0,5,0.54,2,0,2,1,0,0,MF,25-29,Midfielder,Argentina,South America
2047,Fabiano Parisi,ITA,Empoli,Serie A,2021,20.0,2000.0,16.4,34,2.07,25,2,6,1,0,0,5,0.3,3,0,2,0,0,0,DF,20-24,Defender,Italy,Europe
23,Julen Agirrezabala,ESP,Athletic Club,La Liga,2021,20.0,2000.0,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Spain,Europe
36,Kristoffer Ajer,NOR,Brentford,Premier League,2021,23.0,1998.0,22.2,33,1.5,22,6,2,1,1,1,7,0.32,3,1,2,0,1,0,DF,20-24,Defender,Norway,Europe
51,Jordi Alba,ESP,Barcelona,La Liga,2021,32.0,1989.0,29.4,89,3.03,82,3,0,2,2,0,14,0.48,13,0,0,1,0,0,DF,30-34,Defender,Spain,Europe
53,Luis Alberto,ESP,Lazio,Serie A,2021,28.0,1992.0,26.1,120,4.59,83,26,3,3,5,0,16,0.61,6,7,1,2,0,0,MF,25-29,Midfielder,Spain,Europe
54,Raúl Albiol,ESP,Villarreal,La Liga,2021,35.0,1985.0,27.4,10,0.37,9,0,0,1,0,0,2,0.07,1,0,0,1,0,0,DF,35-39,Defender,Spain,Europe
56,Paco Alcácer,ESP,Villarreal,La Liga,2021,27.0,1993.0,8.7,15,1.71,12,0,1,2,0,0,6,0.69,5,0,1,0,0,0,FW,25-29,Forward,Spain,Europe
57,Thiago Alcántara,ESP,Liverpool,Premier League,2021,30.0,1991.0,17.0,67,3.93,57,0,1,7,1,1,6,0.35,6,0,0,0,0,0,MF,30-34,Midfielder,Spain,Europe
58,Rubén Alcaraz,ESP,Cádiz,La Liga,2021,30.0,1991.0,12.3,39,3.18,28,5,1,2,3,0,1,0.08,1,0,0,0,0,0,MF,30-34,Midfielder,Spain,Europe
60,Iván Alejo,ESP,Cádiz,La Liga,2021,26.0,1995.0,11.8,38,3.21,33,1,3,1,0,0,4,0.34,3,0,1,0,0,0,"MF,FW",25-29,Midfielder,Spain,Europe
62,Carles Aleñá,ESP,Getafe,La Liga,2021,23.0,1998.0,25.8,64,2.48,50,2,2,4,6,0,4,0.16,4,0,0,0,0,0,MF,20-24,Midfielder,Spain,Europe
71,Marcos Alonso,ESP,Chelsea,Premier League,2021,30.0,1990.0,24.1,93,3.86,66,16,3,6,2,0,10,0.42,7,2,0,1,0,0,DF,30-34,Defender,Spain,Europe
74,Yeray Álvarez,ESP,Athletic Club,La Liga,2021,26.0,1995.0,20.7,17,0.82,16,1,0,0,0,0,1,0.05,1,0,0,0,0,0,DF,25-29,Defender,Spain,Europe
98,José Ángel,ESP,Osasuna,La Liga,2021,31.0,1989.0,12.0,20,1.66,14,1,3,1,1,0,2,0.17,1,0,0,1,0,0,DF,30-34,Defender,Spain,Europe
99,Angeliño,ESP,RB Leipzig,Bundesliga,2021,24.0,1997.0,25.5,83,3.25,53,22,3,4,1,0,8,0.31,5,3,0,0,0,0,DF,20-24,Defender,Spain,Europe
117,Jesús Areso,ESP,Osasuna,La Liga,2021,22.0,1999.0,2.1,4,1.91,1,2,0,0,1,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Spain,Europe
124,Kepa Arrizabalaga,ESP,Chelsea,Premier League,2021,26.0,1994.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,25-29,Goalkeeper,Spain,Europe
129,Sergio Asenjo,ESP,Villarreal,La Liga,2021,32.0,1989.0,6.0,1,0.17,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
131,Marco Asensio,ESP,Real Madrid,La Liga,2021,25.0,1996.0,19.2,70,3.64,42,12,5,9,2,0,6,0.31,3,0,1,2,0,0,"FW,MF",25-29,Forward,Spain,Europe
133,Kristoffer Askildsen,NOR,Sampdoria,Serie A,2021,20.0,2001.0,8.4,7,0.84,5,0,2,0,0,0,1,0.12,1,0,0,0,0,0,MF,20-24,Midfielder,Norway,Europe
136,Iago Aspas,ESP,Celta Vigo,La Liga,2021,33.0,1987.0,34.3,120,3.5,90,7,6,11,6,0,15,0.44,9,0,1,5,0,0,FW,30-34,Forward,Spain,Europe
137,Lorenz Assignon,TOG,Rennes,Ligue 1,2021,21.0,2000.0,6.8,18,2.63,13,0,0,3,2,0,1,0.15,1,0,0,0,0,0,DF,20-24,Defender,Togo,Africa
155,César Azpilicueta,ESP,Chelsea,Premier League,2021,31.0,1989.0,23.0,48,2.09,43,0,2,3,0,0,8,0.35,6,0,1,1,0,0,DF,30-34,Defender,Spain,Europe
161,Édgar Badía,ESP,Elche,La Liga,2021,29.0,1992.0,24.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,25-29,Goalkeeper,Spain,Europe
180,Alejandro Balde,ESP,Barcelona,La Liga,2021,17.0,2003.0,2.1,3,1.44,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,"DF,FW",Under 20,Defender,Spain,Europe
184,Mikel Balenziaga,ESP,Athletic Club,La Liga,2021,33.0,1988.0,22.5,23,1.02,19,2,0,1,1,0,1,0.04,0,0,0,0,1,0,DF,30-34,Defender,Spain,Europe
206,Kike Barja,ESP,Osasuna,La Liga,2021,24.0,1997.0,9.6,21,2.18,12,0,2,2,4,1,2,0.21,0,0,0,1,1,0,"MF,FW",20-24,Midfielder,Spain,Europe
211,Antonio Barragán,ESP,Elche,La Liga,2021,34.0,1987.0,11.3,8,0.71,7,0,0,0,1,0,2,0.18,2,0,0,0,0,0,DF,30-34,Defender,Spain,Europe
213,Ander Barrenetxea,ESP,Real Sociedad,La Liga,2021,19.0,2001.0,6.1,14,2.31,10,0,3,0,1,0,3,0.49,2,0,1,0,0,0,"FW,MF",Under 20,Forward,Spain,Europe
217,Marc Bartra,ESP,Betis,La Liga,2021,30.0,1991.0,22.1,12,0.54,8,1,0,3,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Spain,Europe
223,Álvaro Bastida,ESP,Cádiz,La Liga,2021,17.0,2004.0,2.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,Under 20,Midfielder,Spain,Europe
233,Jon Bautista,ESP,Real Sociedad,La Liga,2021,26.0,1995.0,0.5,2,4.0,0,0,0,0,2,0,1,2.0,0,0,0,0,1,0,MF,25-29,Midfielder,Spain,Europe
237,Ihlas Bebou,TOG,Hoffenheim,Bundesliga,2021,27.0,1994.0,23.2,57,2.45,41,2,6,6,2,0,7,0.3,4,0,1,2,0,0,"FW,DF",25-29,Forward,Togo,Africa
241,Jan Bednarek,POL,Southampton,Premier League,2021,25.0,1996.0,29.2,22,0.75,16,3,0,1,0,2,1,0.03,1,0,0,0,0,0,DF,25-29,Defender,Poland,Europe
248,Vid Belec,SVN,Salernitana,Serie A,2021,31.0,1990.0,21.5,1,0.05,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Slovenia,Europe
256,Héctor Bellerín,ESP,Betis,La Liga,2021,26.0,1995.0,22.0,47,2.14,39,6,2,0,0,0,7,0.32,6,0,1,0,0,0,DF,25-29,Defender,Spain,Europe
261,Fran Beltrán,ESP,Celta Vigo,La Liga,2021,22.0,1999.0,28.9,38,1.32,34,0,1,1,1,1,1,0.03,0,0,0,1,0,0,MF,20-24,Midfielder,Spain,Europe
271,Iker Benito,ESP,Osasuna,La Liga,2021,18.0,2002.0,1.3,2,1.53,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0,"FW,MF",Under 20,Forward,Spain,Europe
273,Pedro Benito,ESP,Cádiz,La Liga,2021,21.0,2000.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Spain,Europe
286,Yuri Berchiche,ESP,Athletic Club,La Liga,2021,31.0,1990.0,11.3,17,1.51,14,2,0,0,1,0,3,0.27,2,1,0,0,0,0,DF,30-34,Defender,Spain,Europe
287,Álex Berenguer,ESP,Athletic Club,La Liga,2021,26.0,1995.0,24.1,77,3.2,47,16,6,3,4,1,10,0.41,6,2,0,1,0,1,MF,25-29,Midfielder,Spain,Europe
288,Bartosz Bereszyński,POL,Sampdoria,Serie A,2021,29.0,1992.0,32.7,54,1.65,39,7,4,2,2,0,7,0.21,4,2,1,0,0,0,DF,25-29,Defender,Poland,Europe
290,Patrick Berg,NOR,Lens,Ligue 1,2021,23.0,1997.0,3.4,5,1.47,4,0,0,1,0,0,1,0.29,1,0,0,0,0,0,MF,20-24,Midfielder,Norway,Europe
298,Juan Bernat,ESP,Paris S-G,Ligue 1,2021,28.0,1993.0,10.6,10,0.94,10,0,0,0,0,0,1,0.09,1,0,0,0,0,0,"DF,MF",25-29,Defender,Spain,Europe
310,Pedro Bigas,ESP,Elche,La Liga,2021,30.0,1990.0,17.2,12,0.7,9,0,0,1,2,0,1,0.06,1,0,0,0,0,0,DF,30-34,Defender,Spain,Europe
321,Antonio Blanco,ESP,Real Madrid,La Liga,2021,21.0,2000.0,0.3,1,2.9,1,0,0,0,0,0,1,2.9,1,0,0,0,0,0,MF,20-24,Midfielder,Spain,Europe
333,Emil Bohinen,NOR,Salernitana,Serie A,2021,22.0,1999.0,7.8,25,3.22,15,7,2,0,1,0,1,0.13,0,1,0,0,0,0,MF,20-24,Midfielder,Norway,Europe
352,Ismaël Boura,COM,Lens,Ligue 1,2021,20.0,2000.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Comoros,Africa
369,Iker Bravo,ESP,Leverkusen,Bundesliga,2021,16.0,2005.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,FW,Under 20,Forward,Spain,Europe
400,Sergio Busquets,ESP,Barcelona,La Liga,2021,33.0,1988.0,35.5,92,2.59,85,0,0,0,4,3,3,0.08,3,0,0,0,0,0,MF,30-34,Midfielder,Spain,Europe
429,Fernando Calero,ESP,Espanyol,La Liga,2021,25.0,1995.0,12.1,7,0.58,7,0,0,0,0,0,1,0.08,1,0,0,0,0,0,DF,25-29,Defender,Spain,Europe
433,José Callejón,ESP,Fiorentina,Serie A,2021,34.0,1987.0,14.4,47,3.25,32,10,1,3,1,0,4,0.28,4,0,0,0,0,0,FW,30-34,Forward,Spain,Europe
438,Víctor Camarasa,ESP,Betis,La Liga,2021,27.0,1994.0,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"MF,FW",25-29,Midfielder,Spain,Europe
442,José Campaña,ESP,Levante,La Liga,2021,28.0,1993.0,15.8,42,2.63,28,9,0,4,0,1,3,0.19,2,0,0,1,0,0,MF,25-29,Midfielder,Spain,Europe
445,Sergio Canales,ESP,Betis,La Liga,2021,30.0,1991.0,31.0,134,4.32,116,7,5,5,1,0,13,0.42,11,0,2,0,0,0,"FW,MF",30-34,Forward,Spain,Europe
450,Sergi Canós,ESP,Brentford,Premier League,2021,24.0,1997.0,23.1,37,1.6,29,3,3,2,0,0,5,0.22,3,1,0,1,0,0,"DF,FW",20-24,Defender,Spain,Europe
453,Ander Capa,ESP,Athletic Club,La Liga,2021,29.0,1992.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Spain,Europe
475,Matty Cash,POL,Aston Villa,Premier League,2021,23.0,1997.0,37.5,65,1.73,45,7,6,2,5,0,7,0.19,4,2,1,0,0,0,DF,20-24,Defender,Poland,Europe
476,Kiko Casilla,ESP,Elche,La Liga,2021,34.0,1986.0,14.0,6,0.43,2,4,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
482,Samu Castillejo,ESP,Milan,Serie A,2021,26.0,1995.0,1.4,10,7.09,6,0,0,2,2,0,3,2.13,1,0,0,1,1,0,"FW,MF",25-29,Forward,Spain,Europe
488,Craig Cathcart,NIR,Watford,Premier League,2021,32.0,1989.0,26.6,6,0.23,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Northern Ireland,Europe
490,Dani Ceballos,ESP,Real Madrid,La Liga,2021,24.0,1996.0,3.1,12,3.93,9,0,0,3,0,0,1,0.33,0,0,0,1,0,0,MF,20-24,Midfielder,Spain,Europe
524,Pedro Chirivella,ESP,Nantes,Ligue 1,2021,24.0,1997.0,29.3,61,2.08,59,0,1,0,0,1,4,0.14,4,0,0,0,0,0,MF,20-24,Midfielder,Spain,Europe
531,Víctor Chust,ESP,Cádiz,La Liga,2021,21.0,2000.0,20.3,11,0.54,10,0,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Spain,Europe
540,Carlos Clerc,ESP,Levante,La Liga,2021,29.0,1992.0,16.8,23,1.37,19,3,1,0,0,0,2,0.12,2,0,0,0,0,0,DF,25-29,Defender,Spain,Europe
545,Coke,ESP,Levante,La Liga,2021,34.0,1987.0,1.3,3,2.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Spain,Europe
547,Álex Collado,ESP,Granada,La Liga,2021,22.0,1999.0,11.3,36,3.18,23,6,2,2,3,0,3,0.26,2,1,0,0,0,0,"MF,FW",20-24,Midfielder,Spain,Europe
553,Santi Comesaña,ESP,Rayo Vallecano,La Liga,2021,24.0,1996.0,29.8,60,2.01,50,0,3,3,3,1,6,0.2,3,0,1,2,0,0,MF,20-24,Midfielder,Spain,Europe
554,Diego Conde,ESP,Getafe,La Liga,2021,22.0,1998.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Spain,Europe
577,Jaume Costa,ESP,Mallorca,La Liga,2021,33.0,1988.0,20.3,46,2.27,36,7,0,0,2,1,6,0.3,5,0,0,0,0,1,DF,30-34,Defender,Spain,Europe
579,Vladimír Coufal,CZE,West Ham,Premier League,2021,28.0,1992.0,24.5,51,2.08,39,10,0,1,1,0,7,0.29,7,0,0,0,0,0,DF,25-29,Defender,Czech Republic,Europe
600,Marc Cucurella,ESP,Brighton,Premier League,2021,23.0,1998.0,34.3,101,2.94,88,8,1,2,1,1,3,0.09,2,1,0,0,0,0,DF,20-24,Defender,Spain,Europe
601,Marc Cucurella,ESP,Getafe,La Liga,2021,23.0,1998.0,0.3,4,15.65,2,1,1,0,0,0,0,0.0,0,0,0,0,0,0,"MF,DF",20-24,Midfielder,Spain,Europe
602,Jorge Cuenca,ESP,Getafe,La Liga,2021,21.0,1999.0,29.8,9,0.3,8,0,0,0,1,0,1,0.03,1,0,0,0,0,0,DF,20-24,Defender,Spain,Europe
621,Stuart Dallas,NIR,Leeds United,Premier League,2021,30.0,1991.0,32.4,74,2.28,46,18,4,1,3,2,3,0.09,2,0,0,0,0,1,"DF,MF",30-34,Defender,Northern Ireland,Europe
631,Sergi Darder,ESP,Espanyol,La Liga,2021,27.0,1993.0,34.7,92,2.65,72,5,7,4,3,1,14,0.4,13,0,0,1,0,0,MF,25-29,Midfielder,Spain,Europe
641,Paweł Dawidowicz,POL,Hellas Verona,Serie A,2021,26.0,1995.0,13.3,11,0.83,7,0,0,0,1,3,1,0.08,1,0,0,0,0,0,DF,25-29,Defender,Poland,Europe
681,Gerard Deulofeu,ESP,Udinese,Serie A,2021,27.0,1994.0,29.1,149,5.13,85,39,10,8,7,0,11,0.38,6,2,0,2,1,0,"FW,MF",25-29,Forward,Spain,Europe
706,Víctor Díaz,ESP,Granada,La Liga,2021,33.0,1988.0,16.7,13,0.78,11,0,0,2,0,0,1,0.06,1,0,0,0,0,0,DF,30-34,Defender,Spain,Europe
730,Djené,TOG,Getafe,La Liga,2021,29.0,1991.0,34.6,29,0.84,21,1,2,1,2,2,3,0.09,3,0,0,0,0,0,DF,25-29,Defender,Togo,Africa
743,Jaume Doménech,ESP,Valencia,La Liga,2021,30.0,1990.0,3.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
771,Rubén Duarte,ESP,Alavés,La Liga,2021,25.0,1995.0,29.1,58,1.99,36,16,0,0,3,3,5,0.17,3,1,0,0,1,0,DF,25-29,Defender,Spain,Europe
777,Unai Dufur,ESP,Osasuna,La Liga,2021,22.0,1999.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Spain,Europe
783,Hugo Duro,ESP,Getafe,La Liga,2021,21.0,1999.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"DF,MF",20-24,Defender,Spain,Europe
784,Hugo Duro,ESP,Valencia,La Liga,2021,21.0,1999.0,20.4,34,1.67,21,1,3,1,7,1,7,0.34,2,0,1,1,2,1,"FW,MF",20-24,Forward,Spain,Europe
803,Alberth Elis,HON,Bordeaux,Ligue 1,2021,25.0,1996.0,15.7,38,2.43,26,0,2,1,7,2,2,0.13,2,0,0,0,0,0,"FW,MF",25-29,Forward,Honduras,North America
807,Aritz Elustondo,ESP,Real Sociedad,La Liga,2021,27.0,1994.0,23.4,10,0.43,8,0,0,1,1,0,1,0.04,1,0,0,0,0,0,DF,25-29,Defender,Spain,Europe
822,Aarón Escandell,ESP,Granada,La Liga,2021,25.0,1995.0,3.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,25-29,Goalkeeper,Spain,Europe
823,Sergio Escudero,ESP,Granada,La Liga,2021,31.0,1989.0,15.9,47,2.95,28,7,1,7,2,2,5,0.31,3,1,1,0,0,0,"DF,MF",30-34,Defender,Spain,Europe
830,Jonny Evans,NIR,Leicester City,Premier League,2021,33.0,1988.0,15.0,10,0.67,8,2,0,0,0,0,2,0.13,1,1,0,0,0,0,DF,30-34,Defender,Northern Ireland,Europe
836,Cesc Fàbregas,ESP,Monaco,Ligue 1,2021,34.0,1987.0,0.4,3,7.11,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,30-34,Midfielder,Spain,Europe
844,Fali,ESP,Cádiz,La Liga,2021,27.0,1993.0,20.0,13,0.65,10,1,0,2,0,0,1,0.05,0,1,0,0,0,0,"DF,MF",25-29,Defender,Spain,Europe
853,Ansu Fati,ESP,Barcelona,La Liga,2021,18.0,2002.0,3.7,10,2.68,6,0,1,0,2,1,3,0.8,1,0,0,0,1,1,FW,Under 20,Forward,Spain,Europe
857,Aleix Febas,ESP,Mallorca,La Liga,2021,25.0,1996.0,1.3,2,1.54,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,MF,25-29,Midfielder,Spain,Europe
865,Kiko Femenía,ESP,Watford,Premier League,2021,30.0,1991.0,23.8,45,1.89,33,11,0,0,1,0,6,0.25,5,1,0,0,0,0,DF,30-34,Defender,Spain,Europe
870,Aitor Fernández,ESP,Levante,La Liga,2021,30.0,1991.0,13.0,3,0.23,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
870,Aitor Fernández,ESP,Levante,La Liga,2021,30.0,1991.0,13.0,3,0.23,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
870,Aitor Fernández,ESP,Levante,La Liga,2021,30.0,1991.0,13.0,3,0.23,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
870,Aitor Fernández,ESP,Levante,La Liga,2021,30.0,1991.0,13.0,3,0.23,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,30-34,Goalkeeper,Spain,Europe
871,Álex Fernández,ESP,Cádiz,La Liga,2021,28.0,1992.0,22.8,45,1.97,29,11,0,4,0,1,3,0.13,3,0,0,0,0,0,MF,25-29,Midfielder,Spain,Europe
872,Álvaro Fernández,ESP,Brentford,Premier League,2021,23.0,1998.0,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Spain,Europe
872,Álvaro Fernández,ESP,Brentford,Premier League,2021,23.0,1998.0,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Spain,Europe
872,Álvaro Fernández,ESP,Brentford,Premier League,2021,23.0,1998.0,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Spain,Europe
872,Álvaro Fernández,ESP,Brentford,Premier League,2021,23.0,1998.0,12.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,20-24,Goalkeeper,Spain,Europe
880,Fidel,ESP,Elche,La Liga,2021,31.0,1989.0,25.1,92,3.66,66,15,6,2,2,1,11,0.44,10,1,0,0,0,0,MF,30-34,Midfielder,Spain,Europe
901,Pablo Fornals,ESP,West Ham,Premier League,2021,25.0,1996.0,31.1,109,3.51,86,9,5,5,3,1,11,0.35,9,1,0,1,0,0,"FW,MF",25-29,Forward,Spain,Europe
918,Enric Franquesa,ESP,Levante,La Liga,2021,24.0,1997.0,6.9,9,1.3,8,0,0,1,0,0,1,0.14,1,0,0,0,0,0,"DF,FW",20-24,Defender,Spain,Europe
