"fact_id","player_id","age_id","position_id","club_id","season_id","market_id","Goals","Goals_per90","Assists","Assists_per90","Goals_Assists","Non_Penalty_xG","xG","xG_per90","Shots_per90","Shot_Creating_Actions","Passes_Completed","Progressive_Passes","Progressive_Carries","Key_Passes","Carries_into_Final_Third","Through_Balls","Dribblers_Tackled","Dribblers_Challenged","Tackles","Clearances","Interceptions","Blocks","Fouls","Errors","Aerials_Won","Yellow_Cards","Red_Cards","Market_Value"
6143,395236,4,2,10,2,67,3,"0.26",3,"0.26",6,"0.8","0.8","0.07","1.5",45,448,65,38,19,31,6,11,34,22,3,8,10,13,0,10,3,0,"5500000.00"
6144,395236,5,2,10,3,100,2,"0.07",5,"0.19",7,"1.9","1.9","0.07","0.89",104,1327,188,54,53,50,6,35,92,74,17,39,27,39,2,27,6,0,"6300000.00"
6145,395236,6,4,10,4,21,1,"0.04",7,"0.28",8,"2.0","2.0","0.08","1.27",121,906,164,66,59,50,11,19,68,43,11,37,33,21,2,12,5,0,"9000000.00"
6146,395236,6,4,10,4,21,1,"0.04",7,"0.28",8,"2.0","2.0","0.08","1.27",121,906,164,66,59,50,11,19,68,43,11,37,33,21,2,12,5,0,"9000000.00"
6147,395236,7,4,51,5,21,0,"0.0",0,"0.0",0,"0.1","0.1","0.05","1.25",3,49,10,7,2,5,0,2,2,6,1,1,2,4,0,1,1,0,"9000000.00"
6148,395236,8,2,51,6,20,1,"0.06",2,"0.13",3,"0.3","0.3","0.02","0.26",62,1125,125,30,22,27,3,13,35,34,15,20,22,26,1,15,3,0,"8000000.00"
6149,395236,9,2,70,7,16,2,"0.25",3,"0.38",5,"0.2","0.2","0.02","0.63",30,406,51,11,15,13,2,11,23,19,14,3,8,7,0,5,1,0,"15000000.00"
6150,395516,4,8,90,1,2,2,"0.16",6,"0.47",8,"2.2","2.2","0.18","1.81",34,447,37,60,20,32,6,2,11,14,6,12,7,15,0,2,1,0,"500000.00"
6151,395516,5,5,9,2,5,5,"0.25",5,"0.25",10,"5.1","5.1","0.26","2.08",72,506,44,118,34,76,1,5,15,10,4,9,6,13,0,3,3,0,"12000000.00"
6152,395516,6,5,9,3,43,4,"0.15",11,"0.41",15,"4.6","4.6","0.17","1.88",82,712,62,142,44,75,1,6,20,10,5,12,11,25,0,5,5,0,"30000000.00"
6153,395516,7,5,9,4,93,13,"0.42",12,"0.39",25,"7.2","8.0","0.26","1.73",115,738,110,131,60,71,12,5,38,20,2,8,11,38,0,6,10,1,"38000000.00"
6154,395516,8,5,9,5,54,9,"0.3",8,"0.27",17,"10.3","11.0","0.37","2.63",110,741,104,125,58,73,12,7,14,14,3,5,8,18,0,2,4,0,"55000000.00"
6155,395516,9,5,48,6,8,6,"0.25",8,"0.33",14,"7.0","7.0","0.29","2.24",80,485,72,94,47,43,6,4,22,12,6,9,8,16,0,2,1,0,"50000000.00"
6156,395693,5,2,34,1,26,7,"0.21",7,"0.21",14,"6.8","6.8","0.2","2.09",123,1793,274,96,44,69,8,17,61,63,25,32,33,30,3,17,2,0,"25000000.00"
6157,395693,6,4,34,2,65,3,"0.14",4,"0.18",7,"3.7","3.7","0.17","2.12",85,910,134,105,24,78,5,10,35,28,11,13,15,24,0,17,3,0,"45000000.00"
6158,395693,7,4,34,3,54,7,"0.35",3,"0.15",10,"8.3","9.9","0.5","3.44",105,833,130,74,38,54,2,8,25,17,4,17,17,20,0,4,3,1,"55000000.00"
6159,395693,8,4,34,4,104,6,"0.22",4,"0.14",10,"6.3","6.3","0.22","2.73",101,1243,165,88,38,79,13,27,54,46,5,20,26,27,0,6,1,0,"42000000.00"
6160,395693,9,2,34,5,43,1,"0.17",1,"0.17",2,"1.4","1.4","0.25","2.4",15,299,37,12,6,19,1,3,9,12,3,8,12,7,0,6,2,0,"30000000.00"
6161,395693,10,4,5,6,16,4,"0.48",0,"0.0",4,"2.3","2.3","0.28","1.43",21,300,26,17,10,15,0,3,12,16,2,4,5,10,1,10,3,0,"15000000.00"
6162,395695,12,2,140,7,28,1,"0.07",1,"0.07",2,"0.3","0.3","0.02","0.3",15,371,45,4,5,6,0,20,31,43,20,22,17,28,0,11,4,0,"2500000.00"
6163,396174,7,1,56,3,34,1,"0.33",0,"0.0",1,"0.5","0.5","0.17","2.33",3,105,4,0,2,0,0,1,2,3,16,6,3,2,1,23,1,0,"200000.00"
6164,396334,6,3,120,3,44,0,"0.0",0,"0.0",0,"0.0","0.0","0.08","2.2",2,10,2,2,1,0,0,0,2,0,0,1,0,2,0,1,0,0,"300000.00"
6165,397033,4,2,106,2,16,1,"0.03",7,"0.21",8,"1.2","1.2","0.04","0.87",135,1110,181,45,68,38,2,16,55,39,42,41,36,42,0,10,9,0,"15000000.00"
6166,397033,5,2,51,3,22,0,"0.0",0,"0.0",0,"0.4","0.4","0.03","0.68",36,630,84,22,16,23,0,13,28,28,18,22,18,18,0,6,1,1,"35000000.00"
6167,397033,5,2,51,3,22,0,"0.0",0,"0.0",0,"0.4","0.4","0.03","0.68",36,630,84,22,16,23,0,13,28,28,18,22,18,18,0,6,1,1,"35000000.00"
6168,397033,6,2,51,4,102,5,"0.17",2,"0.07",7,"4.1","4.1","0.14","1.28",82,1214,141,51,44,43,4,21,41,54,19,34,26,45,0,10,9,0,"27000000.00"
6169,397033,7,2,51,5,7,2,"0.07",7,"0.23",9,"2.4","2.4","0.08","1.06",101,1185,159,61,62,40,7,27,44,64,26,25,34,35,1,15,7,0,"40000000.00"
6170,397033,8,2,83,6,8,1,"0.21",0,"0.0",1,"0.7","0.7","0.13","0.62",12,241,19,11,7,4,0,3,9,7,4,2,3,9,0,1,2,0,"50000000.00"
6171,397033,9,2,83,7,93,0,"0.0",1,"0.11",1,"1.2","1.2","0.13","1.3",21,353,32,5,5,7,1,8,15,18,11,17,12,12,1,4,4,0,"38000000.00"
6172,397171,9,1,140,5,28,0,"0.0",0,"0.0",0,"0.1","0.1","0.0","0.2",50,1126,116,56,25,63,2,44,77,80,41,38,33,29,0,21,5,0,"2500000.00"
6173,397225,9,6,27,7,9,0,"0.0",0,"0.0",0,"0.1","0.1","0.01","0.3",21,184,15,40,13,30,1,6,10,20,24,5,7,14,0,11,2,0,"5000000.00"
6174,397225,9,6,27,7,9,0,"0.0",0,"0.0",0,"0.1","0.1","0.01","0.3",21,184,15,40,13,30,1,6,10,20,24,5,7,14,0,11,2,0,"5000000.00"
6175,397486,6,5,110,3,9,2,"0.26",1,"0.13",3,"2.5","2.5","0.33","2.45",20,220,38,22,5,23,0,6,21,12,6,2,5,6,0,6,1,0,"5000000.00"
6176,397486,11,5,110,7,38,4,"0.27",3,"0.2",7,"3.3","3.3","0.22","2.29",62,408,41,45,34,26,2,4,15,6,8,8,8,6,0,4,0,0,"6500000.00"
6177,398030,9,5,122,6,80,0,"0.0",0,"0.0",0,"0.3","0.3","0.06","1.51",12,95,20,15,3,14,1,2,3,4,0,0,0,5,0,0,2,0,"2800000.00"
6178,398065,5,4,57,1,17,1,"0.09",2,"0.18",3,"3.9","3.9","0.35","3.59",50,244,27,62,17,23,2,4,6,10,7,3,7,7,0,7,0,0,"1500000.00"
6179,398065,5,4,57,1,17,1,"0.09",2,"0.18",3,"3.9","3.9","0.35","3.59",50,244,27,62,17,23,2,4,6,10,7,3,7,7,0,7,0,0,"1500000.00"
6180,398065,6,4,57,2,25,6,"0.26",8,"0.35",14,"8.1","8.1","0.35","2.64",87,562,90,95,35,54,5,5,23,16,6,8,13,20,1,28,0,0,"7000000.00"
6181,398065,7,5,57,3,70,9,"0.42",4,"0.19",13,"5.9","5.9","0.27","2.59",71,459,56,105,26,79,2,5,22,19,11,8,16,16,0,24,0,0,"17500000.00"
6182,398065,8,5,57,4,22,6,"0.26",10,"0.43",16,"5.6","5.6","0.24","2.83",63,550,59,107,29,61,7,7,23,31,7,5,24,19,0,24,2,0,"35000000.00"
6183,398065,9,5,57,5,50,13,"0.43",1,"0.03",14,"8.9","8.9","0.3","2.39",63,549,79,100,19,72,5,14,42,26,12,8,32,38,0,29,3,0,"32000000.00"
6184,398065,10,5,83,6,22,5,"0.56",3,"0.34",8,"3.6","3.6","0.4","3.03",29,208,34,45,13,21,1,1,2,6,3,5,1,5,0,4,2,0,"35000000.00"
6185,398065,12,3,83,7,22,5,"0.6",1,"0.12",6,"2.7","2.7","0.32","3.12",30,212,39,40,11,21,1,3,5,9,5,4,4,8,1,3,0,0,"35000000.00"
6186,398073,4,1,63,1,9,2,"0.1",4,"0.21",6,"1.7","1.7","0.09","1.03",43,1341,107,72,11,50,5,17,36,34,45,29,27,14,2,15,4,0,"5000000.00"
6187,398073,5,7,63,2,43,5,"0.17",10,"0.33",15,"4.9","4.9","0.16","1.26",93,2026,168,159,35,109,3,27,64,60,27,30,26,24,2,15,5,0,"30000000.00"
6188,398073,6,1,54,3,55,7,"0.24",8,"0.27",15,"4.7","4.7","0.16","1.32",89,1253,98,113,36,58,1,23,48,53,23,22,31,31,1,16,6,0,"60000000.00"
6189,398073,7,1,90,4,55,4,"0.15",6,"0.22",10,"2.5","2.5","0.09","0.73",52,1626,99,71,31,52,1,40,72,74,23,28,26,20,2,9,3,1,"60000000.00"
6190,398073,8,7,90,5,66,5,"0.22",3,"0.13",8,"3.8","3.8","0.17","0.79",75,1373,99,85,33,66,1,31,59,54,19,16,34,29,0,7,7,2,"65000000.00"
6191,398073,9,1,90,6,66,4,"0.19",5,"0.23",9,"4.2","4.2","0.2","1.96",93,1712,218,84,43,78,4,17,34,29,28,12,28,22,2,9,3,0,"65000000.00"
6192,398073,11,1,90,7,55,2,"0.15",5,"0.37",7,"2.0","2.0","0.15","1.42",69,1098,100,61,35,28,2,20,32,32,9,19,13,7,2,6,2,0,"60000000.00"
6193,398163,6,2,5,2,44,0,"0.0",0,"0.0",0,"1.0","1.0","0.31","0.6",8,130,11,1,2,4,0,2,4,5,3,2,2,9,0,2,3,0,"300000.00"
6194,398163,7,2,5,3,23,0,"0.0",1,"0.05",1,"0.4","0.4","0.02","0.48",36,1173,122,50,8,36,2,18,61,44,14,22,25,51,1,26,7,0,"3000000.00"
6195,398163,8,2,97,4,16,0,"0.0",1,"0.3",1,"0.4","0.4","0.12","0.6",9,118,14,7,1,5,2,2,5,5,1,1,4,9,0,3,0,0,"15000000.00"
6196,398163,8,2,97,4,16,0,"0.0",1,"0.3",1,"0.4","0.4","0.12","0.6",9,118,14,7,1,5,2,2,5,5,1,1,4,9,0,3,0,0,"15000000.00"
6197,398163,10,2,36,6,80,1,"0.05",3,"0.15",4,"1.9","1.9","0.09","1.1",50,775,74,27,14,32,5,26,41,51,26,6,32,44,1,31,7,0,"2800000.00"
6198,398402,9,3,131,5,3,1,"0.28",0,"0.0",1,"1.8","1.8","0.5","2.51",4,40,6,2,1,5,0,1,4,5,7,0,5,12,0,13,2,0,"2000000.00"
6199,399776,7,1,43,2,28,2,"0.06",1,"0.03",3,"1.7","1.7","0.05","0.3",15,1732,104,27,11,16,1,16,24,34,153,27,39,29,1,45,6,0,"2500000.00"
6200,399776,8,1,43,3,11,2,"0.06",2,"0.06",4,"1.5","1.5","0.05","0.24",20,1812,133,47,6,24,1,11,18,17,111,23,33,13,1,55,2,0,"20000000.00"
6201,399776,9,1,43,4,8,5,"0.16",1,"0.03",6,"3.0","3.0","0.09","0.76",30,1700,162,59,9,31,3,18,25,32,105,19,32,14,2,58,5,0,"50000000.00"
6202,399776,10,1,43,5,8,1,"0.03",0,"0.0",1,"2.4","2.4","0.07","0.35",41,1855,197,76,14,48,8,23,36,43,146,13,36,20,3,59,10,0,"50000000.00"
6203,399776,11,1,48,6,65,2,"0.07",0,"0.0",2,"1.0","1.0","0.04","0.44",23,1562,128,42,8,42,1,14,30,29,75,14,28,18,0,23,1,0,"45000000.00"
6204,399776,12,1,48,7,65,0,"0.0",0,"0.0",0,"0.3","0.3","0.02","0.37",11,881,69,30,1,18,4,9,12,17,42,6,11,6,2,12,1,0,"45000000.00"
6205,399887,8,2,27,1,13,0,"0.0",0,"0.0",0,"0.8","0.8","0.07","0.69",23,283,34,13,10,12,0,20,44,46,12,16,18,28,0,9,9,0,"1000000.00"
6206,400485,6,4,89,1,52,3,"0.5",0,"0.0",3,"1.4","1.4","0.24","3.51",37,230,30,45,18,35,4,2,11,5,0,2,6,4,1,4,0,0,"4500000.00"
6207,400485,7,5,75,2,41,2,"0.16",4,"0.32",6,"2.0","2.0","0.16","1.68",53,373,52,41,25,30,7,5,13,10,8,11,9,7,1,2,2,1,"10000000.00"
6208,400485,7,5,75,2,41,2,"0.16",4,"0.32",6,"2.0","2.0","0.16","1.68",53,373,52,41,25,30,7,5,13,10,8,11,9,7,1,2,2,1,"10000000.00"
6209,400485,9,4,89,4,20,0,"0.0",0,"0.0",0,"0.7","0.7","0.19","3.59",29,158,31,28,12,14,2,3,7,6,3,2,3,9,0,1,1,0,"8000000.00"
6210,400485,11,3,31,6,25,1,"0.22",0,"0.0",1,"0.6","0.6","0.14","1.94",28,138,20,20,13,12,2,2,7,4,1,6,2,3,0,6,0,0,"7000000.00"
6211,401173,3,5,63,1,20,12,"0.44",14,"0.51",26,"7.0","7.0","0.26","1.46",138,1148,130,149,62,100,8,10,31,19,12,14,21,5,1,1,2,0,"8000000.00"
6212,401173,4,5,63,2,15,17,"0.67",16,"0.63",33,"10.1","10.1","0.4","2.05",128,1324,168,135,68,106,12,8,24,14,6,14,8,9,0,1,2,0,"80000000.00"
6213,401173,5,5,63,3,97,8,"0.35",11,"0.48",19,"5.8","6.6","0.29","2.23",125,1139,178,114,67,77,6,7,16,18,9,16,20,1,0,2,0,0,"130000000.00"
6214,401173,6,5,60,4,36,3,"0.14",3,"0.14",6,"3.6","3.6","0.17","1.23",88,805,88,111,41,70,5,8,22,14,5,15,19,4,3,2,0,0,"100000000.00"
6215,401173,7,5,60,5,15,6,"0.32",3,"0.16",9,"4.2","4.2","0.22","1.12",87,647,76,88,43,39,4,8,28,16,6,7,25,9,0,2,0,0,"80000000.00"
6216,401173,9,3,55,7,43,2,"0.27",3,"0.4",5,"0.8","0.8","0.11","1.21",34,284,39,42,15,16,5,2,5,4,0,0,2,3,0,0,1,0,"30000000.00"
6217,401320,9,1,56,6,9,3,"0.09",4,"0.12",7,"0.7","0.7","0.02","0.59",32,1393,122,32,13,14,3,11,26,39,158,35,41,36,2,127,5,1,"5000000.00"
6218,401320,10,1,143,7,25,0,"0.0",0,"0.0",0,"0.6","0.6","0.05","0.8",10,556,38,2,0,0,0,7,11,20,76,19,26,5,3,54,3,0,"7000000.00"
6219,401356,10,2,64,6,22,1,"0.04",1,"0.04",2,"1.3","1.3","0.05","0.64",32,1033,91,20,12,27,2,31,66,80,81,42,59,33,0,30,11,0,"35000000.00"
6220,401356,12,2,64,7,22,0,"0.0",0,"0.0",0,"0.2","0.2","0.02","0.79",15,383,40,10,6,9,3,11,16,20,22,11,12,15,0,16,6,1,"35000000.00"
6221,401529,8,1,70,5,17,1,"0.04",3,"0.12",4,"0.7","0.7","0.03","0.42",65,1222,141,72,28,58,2,22,46,40,37,25,26,28,0,19,5,1,"1500000.00"
6222,401529,9,1,70,6,30,0,"0.0",0,"0.0",0,"0.1","0.1","0.01","0.34",15,278,39,20,10,10,1,2,5,5,11,5,2,7,0,4,0,0,"800000.00"
6223,401529,11,1,70,7,45,0,"0.0",0,"0.0",0,"0.3","0.3","0.02","0.74",35,619,66,74,16,45,2,9,18,15,28,20,10,6,1,7,5,0,"17000000.00"
6224,401530,6,1,19,2,22,0,"0.0",0,"0.0",0,"0.1","0.1","0.01","0.18",6,602,26,3,2,4,1,10,17,25,42,20,12,18,0,36,3,0,"35000000.00"
6225,401530,7,1,19,3,7,1,"0.08",0,"0.0",1,"1.1","1.1","0.08","0.95",9,714,24,13,0,4,0,8,14,20,42,19,19,15,0,31,3,1,"40000000.00"
6226,401530,8,1,19,4,43,1,"0.03",2,"0.06",3,"2.5","2.5","0.07","0.98",36,1801,102,22,12,17,5,20,39,50,107,52,42,38,3,83,5,0,"30000000.00"
6227,401530,9,1,19,5,55,5,"0.17",0,"0.0",5,"2.4","2.4","0.08","0.73",22,1660,98,28,6,20,2,26,33,46,104,42,67,35,2,64,4,0,"60000000.00"
6228,401530,10,1,19,6,31,0,"0.0",0,"0.0",0,"0.1","0.1","0.02","0.36",2,297,15,7,0,4,0,6,9,7,19,4,4,5,1,11,0,0,"70000000.00"
6229,401530,11,1,19,7,55,1,"0.1",1,"0.1",2,"0.6","0.6","0.06","0.96",12,636,46,7,6,7,0,7,12,19,35,12,13,18,0,21,2,0,"60000000.00"
6230,401571,11,5,95,7,52,1,"0.19",0,"0.0",1,"1.3","1.3","0.25","2.81",10,90,6,8,6,9,1,2,10,4,5,4,9,13,0,10,3,0,"4500000.00"
6231,401578,7,2,9,4,10,2,"0.16",2,"0.16",4,"0.8","0.8","0.06","0.82",26,677,77,10,8,14,7,15,38,30,11,28,20,11,2,7,2,0,"18000000.00"
6232,401578,8,2,9,5,16,4,"0.22",2,"0.11",6,"0.6","3.0","0.16","0.93",51,1022,105,12,15,15,4,29,48,59,28,33,29,23,0,13,4,0,"15000000.00"
6233,401578,9,2,9,6,42,4,"0.2",4,"0.2",8,"1.8","3.3","0.16","0.93",53,1856,162,24,27,24,7,26,53,60,20,29,24,16,2,8,6,0,"22000000.00"
6234,401578,11,2,9,7,65,1,"0.26",4,"1.03",5,"0.2","0.2","0.06","0.52",19,357,32,4,14,11,6,3,5,7,4,3,8,1,0,0,0,0,"45000000.00"
6235,401922,4,4,43,1,2,5,"0.26",2,"0.11",7,"5.2","5.2","0.27","3.06",62,377,55,102,22,39,2,9,31,19,2,10,11,20,0,15,2,0,"500000.00"
6236,401922,5,5,43,2,41,3,"0.13",2,"0.09",5,"3.4","3.4","0.15","2.11",105,546,85,119,39,71,6,13,30,23,14,10,15,16,1,13,2,0,"10000000.00"
6237,401922,6,4,43,3,102,4,"0.26",2,"0.13",6,"2.4","2.4","0.16","2.04",65,395,53,84,29,49,3,3,17,12,3,10,8,13,0,10,0,0,"27000000.00"
6238,401922,7,4,43,4,11,3,"0.2",3,"0.2",6,"4.6","4.6","0.31","2.16",51,337,41,89,29,42,9,3,6,13,4,5,7,11,0,7,4,0,"20000000.00"
6239,401922,8,5,43,5,11,6,"0.23",5,"0.19",11,"6.5","6.5","0.25","2.31",110,697,85,133,44,63,9,7,23,14,16,12,13,19,0,14,1,0,"20000000.00"
6240,401922,9,3,51,6,26,1,"0.09",3,"0.27",4,"1.7","1.7","0.15","2.48",48,330,51,52,20,27,7,9,17,18,3,6,3,7,0,9,1,0,"25000000.00"
6241,401922,10,3,51,7,11,1,"0.13",0,"0.0",1,"1.4","1.4","0.19","2.8",31,231,20,34,16,19,1,5,14,10,4,0,3,2,0,3,0,0,"20000000.00"
6242,402008,5,2,93,1,23,1,"0.24",0,"0.0",1,"0.6","0.6","0.14","2.86",13,150,32,10,6,7,3,8,14,13,7,4,9,8,0,10,1,0,"3000000.00"
6243,402008,6,2,93,2,11,0,"0.0",1,"0.12",1,"0.7","0.7","0.09","2.26",41,474,55,15,12,18,3,10,24,26,10,8,14,18,1,15,1,0,"20000000.00"
6244,402008,7,4,93,3,150,3,"0.14",1,"0.05",4,"3.9","3.9","0.18","2.03",67,869,99,53,35,28,1,11,36,50,24,30,33,23,0,34,4,0,"15500000.00"
6245,402008,8,2,93,4,42,3,"0.2",1,"0.07",4,"1.2","1.2","0.08","0.95",31,655,99,12,8,17,2,17,37,30,8,16,22,20,1,20,2,0,"22000000.00"
6246,402008,9,2,93,5,75,2,"0.13",1,"0.06",3,"2.8","2.8","0.18","1.2",36,684,85,10,12,19,4,13,34,25,20,26,26,29,0,24,7,0,"24000000.00"
6247,402008,10,2,93,6,45,2,"0.12",1,"0.06",3,"1.1","1.1","0.07","1.24",41,694,97,8,17,10,2,23,41,42,37,21,28,14,0,34,5,0,"17000000.00"
6248,402117,5,5,99,1,13,2,"0.39",1,"0.2",3,"2.1","2.1","0.42","3.16",24,101,17,25,9,16,1,5,12,10,1,2,2,12,0,2,3,0,"1000000.00"
6249,402733,9,1,87,4,84,1,"0.08",2,"0.17",3,"0.3","0.3","0.02","0.42",23,524,43,29,11,16,0,12,24,15,22,10,8,9,0,10,7,0,"12500000.00"
6250,402733,10,1,87,5,24,0,"0.0",3,"0.18",3,"0.8","0.8","0.04","0.47",41,661,57,34,20,28,3,15,29,26,38,19,25,19,0,13,8,1,"14000000.00"
6251,403898,3,1,65,1,34,0,"0.0",0,"0.0",0,"0.4","0.4","0.05","0.62",8,412,31,10,2,8,0,17,24,32,32,11,12,7,0,14,1,0,"200000.00"
6252,404842,7,1,22,4,16,1,"0.09",0,"0.0",1,"0.5","0.5","0.04","0.68",16,319,27,8,8,6,1,12,21,25,37,16,15,13,0,10,0,0,"15000000.00"
6253,404842,8,1,22,5,10,0,"0.0",0,"0.0",0,"0.5","0.5","0.02","0.34",45,966,100,31,19,33,1,28,51,58,99,46,50,29,0,25,4,0,"18000000.00"
6254,404842,9,1,22,6,26,2,"0.07",0,"0.0",2,"1.5","1.5","0.06","0.95",37,869,55,14,13,22,2,41,66,69,92,36,36,23,0,30,1,0,"25000000.00"
6255,405385,9,1,37,7,5,1,"0.1",1,"0.1",2,"0.3","0.3","0.03","0.82",27,455,46,16,13,11,0,12,19,21,27,6,12,6,2,2,3,0,"12000000.00"
6256,405393,6,5,112,5,1,1,"0.24",0,"0.0",1,"1.1","1.1","0.26","3.32",10,52,10,15,4,6,0,4,6,6,3,3,5,7,0,3,1,0,"100000.00"
6257,405397,8,5,1,6,9,4,"0.26",1,"0.07",5,"3.2","3.2","0.21","2.67",37,292,56,48,14,24,2,17,37,28,7,6,15,24,0,11,1,0,"5000000.00"
6258,405397,9,3,1,7,21,6,"0.46",1,"0.08",7,"4.1","4.1","0.32","2.87",27,239,39,41,8,19,2,7,15,15,7,7,10,15,0,3,2,0,"9000000.00"
6259,405398,3,4,47,2,2,4,"0.16",4,"0.16",8,"3.0","3.0","0.12","2.14",97,526,94,102,34,77,2,15,44,34,10,23,19,35,0,11,4,0,"500000.00"
6260,405398,4,4,43,3,122,0,"0.0",0,"0.0",0,"1.5","1.5","0.45","2.41",13,99,15,18,10,12,0,1,5,1,2,1,2,3,0,0,2,1,"13500000.00"
6261,405398,4,4,43,3,122,0,"0.0",0,"0.0",0,"1.5","1.5","0.45","2.41",13,99,15,18,10,12,0,1,5,1,2,1,2,3,0,0,2,1,"13500000.00"
6262,405398,4,4,43,3,122,0,"0.0",0,"0.0",0,"1.5","1.5","0.45","2.41",13,99,15,18,10,12,0,1,5,1,2,1,2,3,0,0,2,1,"13500000.00"
6263,405398,4,4,43,3,122,0,"0.0",0,"0.0",0,"1.5","1.5","0.45","2.41",13,99,15,18,10,12,0,1,5,1,2,1,2,3,0,0,2,1,"13500000.00"
6264,405398,5,5,47,4,11,1,"0.06",0,"0.0",1,"2.8","2.8","0.15","2.69",75,349,68,65,32,31,6,10,24,31,4,8,24,17,0,11,4,0,"20000000.00"
6265,405398,5,5,47,4,11,1,"0.06",0,"0.0",1,"2.8","2.8","0.15","2.69",75,349,68,65,32,31,6,10,24,31,4,8,24,17,0,11,4,0,"20000000.00"
6266,405398,6,5,96,5,21,9,"0.33",4,"0.15",13,"5.9","5.9","0.22","2.66",96,621,81,117,39,60,3,16,38,44,4,9,29,35,0,16,3,0,"9000000.00"
6267,405398,7,5,96,6,16,7,"0.29",4,"0.17",11,"3.5","3.5","0.15","1.93",110,611,89,136,58,57,6,9,23,26,8,11,21,21,1,11,1,0,"15000000.00"
6268,405398,8,4,96,7,8,3,"0.23",0,"0.0",3,"1.9","1.9","0.15","1.59",52,324,57,70,22,25,4,12,23,20,5,8,26,11,1,4,3,0,"50000000.00"
6269,405670,8,2,144,7,80,1,"0.15",0,"0.0",1,"0.5","0.5","0.08","0.9",12,314,23,7,6,7,0,10,14,18,14,4,1,8,0,5,1,0,"2800000.00"
6270,405687,6,2,112,5,14,2,"0.07",0,"0.0",2,"2.2","2.2","0.08","0.89",44,578,86,35,11,26,2,51,100,112,35,36,39,46,0,27,8,0,"4000000.00"
6271,405687,6,2,112,5,14,2,"0.07",0,"0.0",2,"2.2","2.2","0.08","0.89",44,578,86,35,11,26,2,51,100,112,35,36,39,46,0,27,8,0,"4000000.00"
6272,405687,7,2,62,6,25,1,"0.07",2,"0.13",3,"0.8","0.8","0.05","1.27",22,486,68,12,7,13,2,21,58,57,28,17,33,31,0,15,5,0,"7000000.00"
6273,405885,4,4,67,2,2,2,"0.68",0,"0.0",2,"1.3","1.3","0.45","3.75",12,90,10,7,5,7,0,3,4,8,0,1,5,2,0,1,0,0,"500000.00"
6274,405885,5,5,67,3,151,6,"0.44",0,"0.0",6,"4.3","4.3","0.31","1.75",62,269,33,21,27,12,2,0,4,5,9,2,13,8,0,3,1,0,"625000.00"
6275,405885,6,4,67,4,16,10,"0.33",4,"0.13",14,"7.2","7.2","0.24","2.33",103,814,86,49,43,28,10,11,38,29,11,9,29,29,0,9,9,1,"15000000.00"
6276,405885,8,5,89,6,22,5,"0.28",3,"0.17",8,"4.5","5.9","0.33","3.41",75,525,54,29,36,18,6,6,15,21,7,3,15,17,0,7,0,0,"35000000.00"
6277,405885,9,5,89,7,49,0,"0.0",0,"0.0",0,"0.8","0.8","0.27","2.8",11,76,10,4,5,2,1,2,4,3,1,2,5,3,0,1,1,0,"28000000.00"
6278,406008,5,1,37,2,28,0,"0.0",0,"0.0",0,"0.3","0.3","0.03","0.35",9,191,14,20,2,11,1,11,19,20,32,13,9,7,2,20,1,0,"2500000.00"
6279,406040,5,5,22,1,25,0,"0.0",2,"0.29",2,"1.4","1.4","0.2","1.75",27,224,24,34,10,19,1,4,6,15,2,7,10,8,0,6,0,0,"7000000.00"
6280,406040,6,5,93,2,11,0,"0.0",0,"0.0",0,"1.3","1.3","0.38","2.91",14,110,22,19,7,17,0,1,1,6,0,1,3,8,1,0,0,0,"20000000.00"
6281,406040,7,5,116,3,122,4,"0.13",4,"0.13",8,"5.5","6.3","0.21","2.23",127,892,110,110,61,67,6,13,44,35,9,20,31,46,0,7,5,0,"13500000.00"
6282,406040,7,5,116,3,122,4,"0.13",4,"0.13",8,"5.5","6.3","0.21","2.23",127,892,110,110,61,67,6,13,44,35,9,20,31,46,0,7,5,0,"13500000.00"
6283,406040,8,5,57,4,47,6,"0.37",0,"0.0",6,"4.5","4.5","0.28","1.61",46,405,54,43,23,26,3,10,28,32,4,10,19,27,0,3,2,0,"13000000.00"
6284,406040,8,5,57,4,47,6,"0.37",0,"0.0",6,"4.5","4.5","0.28","1.61",46,405,54,43,23,26,3,10,28,32,4,10,19,27,0,3,2,0,"13000000.00"
6285,406040,9,5,91,5,41,13,"0.68",6,"0.31",19,"6.7","9.1","0.47","2.55",87,492,79,73,39,28,6,3,15,13,1,4,18,24,0,3,3,0,"10000000.00"
6286,406040,10,5,91,6,43,11,"0.52",7,"0.33",18,"9.1","9.1","0.43","3.18",101,635,97,72,50,42,6,8,22,20,0,9,19,28,1,18,4,0,"30000000.00"
6287,406040,12,5,91,7,7,9,"0.86",4,"0.38",13,"4.5","5.3","0.5","3.73",77,325,33,60,32,34,2,7,12,17,1,1,11,14,1,7,1,0,"40000000.00"
6288,406042,8,5,28,4,30,1,"0.06",2,"0.12",3,"2.3","2.3","0.14","0.87",32,188,31,36,24,23,0,6,18,14,3,5,14,9,0,5,2,0,"800000.00"
6289,406625,5,5,54,1,26,6,"0.4",2,"0.13",8,"6.9","7.7","0.52","4.29",41,172,31,26,20,11,6,2,6,6,7,3,16,27,0,33,4,0,"25000000.00"
