player_id,Name,Height,Foot,Country_of_Birth,City_of_Birth,Continent_of_Birth
623040,Yayah Kallon,175.0,left,Sierra Leone,Koidu-Sefadu,Africa
623521,Juanmi Latasa,192.0,left,Spain,Madrid,Europe
623570,Iliman Ndiaye,180.0,right,France,Rouen,Europe
624037,Joris Chotard,179.0,right,France,Orange,Europe
624258,Conor Bradley,181.0,right,Northern Ireland,Castlederg,Europe
625047,Beñat Prados,180.0,right,Spain,Pamplona,Europe
626724,João Pedro,182.0,right,Brazil,Ribeiro Preto,South America
626913,Boulaye Dia,180.0,right,France,Oyonnax,Europe
627224,Gabriel Silva,177.0,right,Brazil,Ribeiro Preto,South America
627228,Yan Couto,168.0,right,Brazil,Curitiba,South America
627248,Lewis Dobbin,175.0,right,England,Stoke,Europe
627626,Wilfried Gnonto,170.0,right,Italy,Verbania,Europe
628366,Lucas Beltrán,176.0,right,Argentina,Crdoba,South America
628451,Roméo Lavia,181.0,right,Belgium,Brussels,Europe
631007,Filippo Terracciano,186.0,right,Italy,Verona,Europe
631221,Isma Ruiz,180.0,right,Spain,Gjar,Europe
632349,Jarell Quansah,190.0,right,England,Warrington,Europe
632741,Iker Losada,175.0,right,Spain,Catoira,Europe
633454,Alexander Bernhardsson,185.0,left,Sweden,Gteborg,Europe
633530,Jordan Zemura,173.0,left,England,London,Europe
633668,Giovanni Fabbian,186.0,right,Italy,Camposampiero,Europe
633992,Enzo Le Fée,173.0,right,France,Lorient,Europe
634105,Alberto Marí,183.0,right,Spain,Alicante,Europe
634122,Diego Moreno,177.0,right,Spain,Cintrunigo,Europe
634131,Aimar Oroz,177.0,right,Spain,Pamplona,Europe
634431,Beñat Turrientes,181.0,right,Spain,Beasain,Europe
635346,Diego Moreno,175.0,left,Spain,Villa del Ro,Europe
636688,Alejandro Balde,175.0,left,Spain,Barcelona,Europe
638589,Ángel Algobia,188.0,right,Spain,Velilla de San Antonio,Europe
638793,Tajon Buchanan,183.0,right,Canada,"Brampton, Ontario",North America
640428,Eduardo Camavinga,182.0,left,Angola,Cabinda,Africa
641537,Tommaso Baldanzi,170.0,left,Italy,Poggibonsi,Europe
643574,Kaishu Sano,176.0,right,Japan,"Tsuyama, Okayama",Asia
644401,Keane Lewis-Potter,170.0,right,England,Hull,Europe
644563,Bryan Soumaré,180.0,left,France,Saint-Quentin,Europe
644676,Bruno Amione,187.0,left,Argentina,Calchaqu,South America
644771,Odilon Kossounou,191.0,right,Cote d'Ivoire,Abidjan,
645774,Eren Dinkçi,188.0,right,Germany,Bremen,Europe
646402,Abner,181.0,left,Brazil,Presidente Prudente,South America
646658,Aaron Ramsey,181.0,right,England,Birmingham,Europe
646733,Jim Allevinah,172.0,right,France,Agen,Europe
646740,Gavi,173.0,right,Spain,Los Palacios y Villafranca,Europe
646750,Cristhian Mosquera,191.0,right,Spain,Alicante,Europe
648046,Evan Ferguson,188.0,right,Ireland,"Bettystown, Meath",
648195,Enzo Fernández,178.0,right,Argentina,San Martn,South America
648779,Wilfried Singo,190.0,right,Cote d'Ivoire,Grand-Brby,
649016,El Bilal Touré,185.0,both,Cote d'Ivoire,Adjam,
649020,Boubacar Traoré,183.0,right,Mali,Bamako,Africa
649023,Formose Mendy,191.0,right,Senegal,Dakar,Africa
649033,Dion Lopy,184.0,right,Senegal,Bambilor,Africa
649317,Jhon Durán,185.0,left,Colombia,Medelln,South America
649452,Issa Kaboré,180.0,right,Burkina Faso,Bobo-Dioulasso,Africa
650104,Zinédine Ould Khaled,195.0,right,France,Alfortville,Europe
650966,Samuele Vignato,172.0,right,Italy,Fumane,Europe
650993,Filippo Missori,182.0,right,Italy,Roma,Europe
651269,Armin Gigovic,187.0,right,Sweden,Lund,Europe
651569,Daniel Mosquera,180.0,right,Colombia,Quibd,South America
652275,Hákon Arnar Haraldsson,178.0,right,Iceland,Akranes,Europe
654415,Alan Virginius,180.0,right,France,Soisy-sous-Montmorency,Europe
654539,Adrien Truffert,176.0,left,Belgium,Lige,Europe
654982,Bilal El Khannouss,180.0,right,Belgium,Strombeek-Bever,Europe
654991,Samuel Mbangula,179.0,right,Belgium,Bruxelles,Europe
655006,Diego Moreira,179.0,left,Belgium,Lige,Europe
655012,Lucas Stassin,183.0,right,Belgium,Braine-le-Comte,Europe
655488,Gabriel Martinelli,178.0,right,Brazil,Guarulhos,South America
656441,Jean Onana,189.0,right,Cameroon,Yaound,Africa
656681,Victor Boniface,190.0,right,Nigeria,Akure,Africa
658536,Simon Adingra,175.0,right,Cote d'Ivoire,Abobo,
659459,Carney Chukwuemeka,188.0,right,Austria,Eisenstadt,Europe
659516,Warren Bondo,177.0,right,France,vry,Europe
659542,Elye Wahi,181.0,right,France,Courcouronnes,Europe
659813,Piero Hincapié,184.0,left,Ecuador,Esmeraldas,South America
660342,Gabriel Charpentier,188.0,right,Congo,Pointe Noire,Africa
660860,Diego Coppola,193.0,right,Italy,Bussolengo,Europe
660867,Julio Enciso,173.0,right,Paraguay,Caaguaz,South America
661053,Jarrad Branthwaite,195.0,left,England,Carlisle,Europe
661145,Jon Aramburu,176.0,right,Venezuela,Caracas,South America
661171,Willian Pacho,187.0,left,Ecuador,Quinind,South America
661207,Oscar Bobb,175.0,left,Norway,Oslo,Europe
661284,Fabinho,186.0,right,Brazil,Rio de Janeiro,South America
662261,Rafa Marín,191.0,right,Spain,Guadajoz,Europe
663244,Jota Silva,179.0,right,Portugal,Gondomar,Europe
666234,Mohamed Simakan,187.0,right,France,Marseille,Europe
666547,Zito Luvumbo,171.0,left,Angola,Luanda,Africa
667121,Rodrigo Gomes,175.0,right,Portugal,Pvoa de Varzim,Europe
667287,Yasin Ayari,172.0,right,Sweden,Solna,Europe
667517,Jordan James,182.0,right,England,Hereford,Europe
667967,Yassine Kechta,174.0,left,France,Paris,Europe
668276,Hugo Novoa,182.0,right,Spain,Bertamirns,Europe
668547,Máximo Perrone,177.0,left,Argentina,Buenos Aires,South America
669380,Konstantinos Koulierakis,188.0,left,Greece,Chania,Europe
670096,Tanner Tessmann,188.0,right,United States,"Birmingham, Alabama",North America
670681,João Neves,174.0,right,Portugal,Tavira,Europe
670710,André Gomes,182.0,left,Portugal,Ponte de Lima,Europe
670858,Lewis Hall,179.0,left,England,Slough,Europe
670882,Jamie Gittens,178.0,right,England,London,Europe
670965,Vitinho,181.0,right,Brazil,So Jos dos Campo,South America
671594,Kamory Doumbia,170.0,right,Mali,Bamako,Africa
671915,Enzo Barrenechea,186.0,right,Argentina,Villa Mara,South America
672803,Bertuğ Yıldırım,191.0,right,Trkiye,Istanbul,
673071,Oscar Vilhelmsson,188.0,left,Sweden,sa,Europe
674612,Youssouf Ndayishimiye,183.0,right,Burundi,Bujumbura,Africa
674806,Santiago Pierotti,189.0,right,Argentina,Pilar,South America
676042,Juanlu Sánchez,186.0,right,Spain,Montequinto,Europe
678406,Sergi Cardona,186.0,both,Spain,Lloret de Mar,Europe
678441,Daniele Montevago,184.0,right,Italy,Palermo,Europe
678479,Denis Huseinbasic,184.0,right,Germany,Erbach (Odenwald),Europe
683840,Pedri,174.0,right,Spain,Tegueste,Europe
683895,Emmanuel Agbadou,192.0,right,Cote d'Ivoire,Abidjan,
684210,Jaidon Anthony,183.0,right,England,London,Europe
687609,Isaac Romero,183.0,left,Spain,Lebrija,Europe
687626,Moisés Caicedo,178.0,right,Ecuador,Santo Domingo,South America
688707,Salis Abdul Samed,179.0,right,Ghana,Accra,Africa
689505,Johnny Cardoso,186.0,right,United States,"Denville, New Jersey",North America
690799,Anthony Rouault,186.0,right,France,Villeneuve-sur-Lot,Europe
691316,Luis Henrique,181.0,right,Brazil,Joo Pessoa,South America
691482,Jacopo Fazzini,178.0,right,Italy,Massa,Europe
691786,Morgan Guilavogui,189.0,right,France,Ollioules,Europe
691892,Nathaniel Brown,180.0,left,Germany,Amberg,Europe
692070,Clemens Riedel,186.0,right,Germany,Wlfersheim,Europe
692734,Linus Gechter,190.0,right,Germany,Berlin,Europe
692737,Aljoscha Kemlein,187.0,right,Germany,Berlin,Europe
693095,Jacob Greaves,193.0,left,England,Cottingham,Europe
694509,Moussa Diarra,185.0,left,France,Stains,Europe
694928,Samuel Lino,177.0,right,Brazil,Santo Andr,South America
695454,Chiquinho,179.0,right,Portugal,Cascais,Europe
697714,Fabinho,181.0,right,Portugal,Lisboa,Europe
698110,Lorenzo Malagrida,174.0,right,Italy,Pietra Ligure,Europe
698259,Thomas Kristensen,198.0,right,Denmark,Aarhus,Europe
699442,Kacper Urbanski,183.0,right,Poland,Gdask,Europe
700106,Brajan Gruda,178.0,left,Germany,Speyer,Europe
700646,André Silva,183.0,left,Portugal,gueda,Europe
701819,Daniele Ghilardi,189.0,right,Italy,Lucca,Europe
707242,Badredine Bouanani,177.0,left,France,Lille,Europe
707274,César Tárrega,194.0,right,Spain,Aldaia,Europe
708072,Nicolò Savona,192.0,right,Italy,Aosta,Europe
708265,Bradley Barcola,182.0,right,France,Lyon,Europe
709187,Nico Williams,181.0,right,Spain,Pamplona,Europe
709372,Carlos Romero,,left,Spain,Torrent,Europe
709969,Ilias Akhomach,175.0,left,Spain,Hostalets de Pierola,Europe
710004,Peter Federico,180.0,left,Spain,Madrid,Europe
710131,Diego Llorente,180.0,right,Spain,Almera,Europe
710677,Iker Muñoz,180.0,right,Spain,Villafranca,Europe
711337,Evanilson,183.0,both,Brazil,Fortaleza,South America
711517,Kevin Paredes,175.0,left,United States,"South Riding, Virginia",North America
711544,Jake O'Brien,197.0,right,Ireland,Cork,
711969,Lorenz Assignon,181.0,right,France,Grasse,Europe
711976,Andy Diouf,187.0,left,France,Neuilly-sur-Seine,Europe
711996,Warmed Omari,188.0,right,Mayotte,Bandraboua,
711999,Lesley Ugochukwu,190.0,right,France,Rennes,Europe
713644,Bryan Zaragoza,164.0,right,Spain,Mlaga,Europe
713787,Jhoanner Chávez,182.0,left,Ecuador,Francisco de Orellana,South America
716276,Yerson Mosquera,188.0,right,Colombia,Apartad,South America
717118,Darlin Yongwa,177.0,left,Cameroon,Douala,Africa
718312,Hamzat Ojediran,179.0,right,Nigeria,Lagos,Africa
719646,Bernardo,196.0,left,Brazil,Rio de Janeiro,South America
720038,Pablo Torre,173.0,right,Spain,Soto de la Marina,Europe
724106,Luca Lipani,185.0,right,Italy,Genova,Europe
724520,Abde Ezzalzouli,177.0,right,Morocco,Bni Mellal,Africa
724783,Tawanda Chirewa,181.0,right,England,Chelmsford,Europe
725242,Luca D'Andrea,173.0,left,Italy,Ponticelli,Europe
728733,Brooke Norton-Cuffy,181.0,right,England,London,Europe
729814,Georges Mikautadze,176.0,right,France,Lyon,Europe
730893,Tyrick Mitchell,181.0,left,England,London,Europe
732507,Agustín Martegani,182.0,left,Argentina,Rojas,South America
733576,Alberto Moleiro,171.0,right,Spain,Santa Cruz de Tenerife,Europe
735568,Natan,188.0,left,Brazil,Itapecerica da Serra,South America
735570,João Gomes,176.0,right,Brazil,Rio de Janeiro,South America
735571,Rodrigo Muniz,186.0,right,Brazil,So Domingos do Prata,South America
737781,Jérémy Le Douaron,189.0,left,France,Ploufragan,Europe
739769,Ilan Kebbal,169.0,left,France,Marseille,Europe
740674,Issouf Sissokho,174.0,right,Mali,Bamako,Africa
741238,Omari Hutchinson,174.0,left,England,Redhill,Europe
741292,Iker Bravo,182.0,right,Spain,Sant Cugat del Valls,Europe
742201,Giuliano Simeone,173.0,right,Italy,Roma,Europe
743387,Stanis Idumbo,171.0,right,France,Melun,Europe
743498,Wilson Odobert,182.0,right,France,Meaux,Europe
743500,William Mikelbrencis,176.0,right,France,Forbach,Europe
743589,Kaiky,182.0,right,Brazil,Santos,South America
743598,Ângelo,180.0,left,Brazil,Braslia,South America
743600,Andrey Santos,180.0,right,Brazil,Rio de Janeiro,South America
744149,Adam Wharton,182.0,left,England,Blackburn,Europe
745181,Soungoutou Magassa,190.0,right,France,Stains,Europe
745191,Ramón Sosa,179.0,right,Paraguay,Maracan,South America
745461,Luca Koleosho,175.0,right,United States,"Norwalk, Connecticut",North America
746695,Kamaldeen Sulemana,175.0,right,Ghana,Techiman,Africa
746739,Andre Brooks,180.0,left,England,Sheffield,Europe
746891,Cristian Volpato,187.0,left,Australia,Camperdown,Oceania
746910,Mohamed Amoura,170.0,right,Algeria,Tahir,Africa
747009,Justin Devenny,184.0,left,Unknown,Unknown,
748319,Carlos Alcaraz,176.0,right,Argentina,La Plata,South America
748382,Amin Sarr,188.0,right,Sweden,Malm,Europe
749552,Alieu Fadera,182.0,right,The Gambia,Bakau,
750903,Jaouen Hadjam,185.0,left,France,Paris,Europe
750904,Tom Louchet,178.0,both,France,Manosque,Europe
763079,Abdukodir Khusanov,186.0,right,Uzbekistan,Tashkent,Asia
763182,Josué Casimir,178.0,right,Guadeloupe,Baie-Mahault,
764859,Williot Swedberg,187.0,right,Sweden,Stockholm,Europe
766412,Théo Le Bris,170.0,right,France,Rennes,Europe
766583,Kike Salas,188.0,left,Spain,Sevilla,Europe
768380,Arouna Sangante,189.0,right,Senegal,Mbao,Africa
769063,Luka Romero,169.0,left,Mexico,Victoria de Durango,North America
770895,Ismaël Boura,173.0,left,Mayotte,Bandrele,
775605,Pablo Barrios,181.0,right,Spain,Madrid,Europe
776798,Abdallah Sima,188.0,right,Senegal,Dakar,Africa
776890,Nicolas Jackson,187.0,right,The Gambia,Banjul,
782630,Khalil Fayad,172.0,right,France,Montpellier,Europe
783094,Benjamin Bouchouari,165.0,right,Belgium,Borgerhout,Europe
785353,Pablo Ibáñez,179.0,right,Spain,Pamplona,Europe
786436,Ismaël Doukouré,183.0,right,France,Lille,Europe
787151,Lukas Ullrich,180.0,left,Germany,Berlin,Europe
787232,David Datro Fofana,182.0,right,Cote d'Ivoire,Ouragahio,
787912,El Chadaille Bitshiabu,196.0,left,France,Villeneuve-Saint-Georges,Europe
789082,Vanderson,173.0,right,Brazil,Rondonpolis,South America
789252,Bence Dárdai,189.0,right,Germany,Berlin,Europe
790992,Alfie Gilchrist,183.0,right,England,London,Europe
792380,Aleksandar Pavlovic,188.0,both,Germany,Mnchen,Europe
794349,Julien Le Cardinal,184.0,right,France,Saint-Brieuc,Europe
795431,Tio Cipot,184.0,right,Unknown,Murska Sobota,
798043,Tom Rothe,193.0,left,Germany,Rendsburg,Europe
798404,Alidu Seidu,173.0,right,Ghana,Accra,Africa
798687,Antony,185.0,right,Unknown,Unknown,
798929,Gvidas Gineitis,191.0,left,Lithuania,Maeikiai,Europe
800176,André,176.0,right,Brazil,Ibirataia,South America
801754,Yanis Cimignani,176.0,left,Unknown,Lyon,
802747,Siriné Doucouré,193.0,right,France,Nogent-sur-Marne,Europe
804812,Anthony Oyono,184.0,right,France,Lille,Europe
805908,Bradley Locko,180.0,left,France,Ivry-sur-Seine,Europe
806168,Paul Joly,182.0,right,France,Orlans,Europe
806793,Clément Akpa,181.0,left,France,Meudon,Europe
807165,Bamo Meïté,184.0,right,Cote d'Ivoire,Kani,
807688,Yassin Belkhdim,175.0,right,France,Meulan-en-Yvelines,Europe
807689,Frank Magri,178.0,right,France,Agen,Europe
808509,Danilo,177.0,left,Brazil,Salvador,South America
809498,Luca Kerber,184.0,right,Germany,Dillingen (Saar),Europe
810092,Warren Zaïre-Emery,178.0,right,France,Montreuil,Europe
810093,Ayman Kari,176.0,right,France,Ivry-sur-Seine,Europe
810411,Pablo Pagis,180.0,both,France,Montbliard,Europe
810895,Eliesse Ben Seghir,178.0,right,France,Saint-Tropez,Europe
811779,Alejandro Garnacho,180.0,right,Spain,Madrid,Europe
813137,Niccolò Pisilli,180.0,right,Italy,Roma,Europe
814446,Luca Marianucci,186.0,right,Italy,Livorno,Europe
816308,Panos Katseris,187.0,right,Greece,Athens,Europe
816580,Tiago Santos,175.0,right,Portugal,Lisboa,Europe
816585,Can Uzun,186.0,right,Germany,Regensburg,Europe
818495,Otávio,188.0,left,Brazil,So Paulo,South America
820241,Damion Downs,192.0,right,Germany,Werneck,Europe
820374,Kobbie Mainoo,180.0,right,England,Stockport,Europe
822458,Bamba Dieng,178.0,right,Senegal,Pikine,Africa
822959,Tom Bischof,176.0,left,Germany,Amorbach,Europe
823231,Dango Ouattara,177.0,left,Burkina Faso,Ouagadougou,Africa
827734,Ange-Yoan Bonny,189.0,right,France,Aubervilliers,Europe
830108,Julián Malatini,191.0,right,Argentina,Crdoba,South America
830265,Lohann Doucet,180.0,right,France,Nantes,Europe
831161,Lautaro Blanco,176.0,left,Argentina,Rosario (SFE),South America
834470,Dani Rodríguez,170.0,left,Spain,Astigarraga,Europe
834752,Unai Gómez,183.0,left,Spain,Bermeo,Europe
834898,Vitinho,178.0,Unknown,Unknown,Unknown,
842338,Enzo Tchato,182.0,right,France,Montpellier,Europe
842425,Sacha Delaye,171.0,right,France,Rennes,Europe
842718,Paulinho,186.0,right,Portugal,Braga,Europe
845654,Kenan Yıldız,187.0,both,Germany,Regensburg,Europe
846310,Oscar Højlund,187.0,right,Denmark,Kbenhavn,Europe
847279,Oumar Diakité,185.0,right,Cote d'Ivoire,Bingerville,
848509,Jackson Tchatchoua,180.0,right,Belgium,Ixelles,Europe
849410,Valentín Barco,170.0,left,Argentina,25 de Mayo,South America
849520,Santiago Castro,179.0,right,Argentina,Buenos Aires,South America
852024,Bénie Traoré,172.0,right,Cote d'Ivoire,Bouak,
854853,Tom Davies,,Unknown,Unknown,Unknown,
855056,Taïryk Arconte,181.0,Unknown,Guadeloupe,Les Abymes,
855134,Skelly Alvero,202.0,right,France,Stains,Europe
855256,Alex Scott,178.0,right,Guernsey,Guernsey,
855308,Arthur Atta,189.0,right,France,Rennes,Europe
860056,Aïman Maurer,173.0,right,France,Neuilly-sur-Seine,Europe
861410,Arda Güler,175.0,left,Trkiye,Ankara,
861981,Alan Matturro,189.0,left,Uruguay,Montevideo,South America
864799,Stefan Bajcetic,185.0,right,Spain,Vigo,Europe
866655,Tyler Dibling,178.0,left,England,Exeter,Europe
867688,Jack Hinshelwood,182.0,right,England,Worthing,Europe
872171,Lucas Beraldo,186.0,left,Brazil,Piracicaba,South America
872184,Tadeo Allende,183.0,right,Argentina,Mina Clavero,South America
872380,Felix Afena-Gyan,175.0,right,Ghana,Sunyani,Africa
873981,Diego González,177.0,left,Paraguay,Alto Paran,South America
874066,Oliver Arblaster,180.0,right,England,Sheffield,Europe
876440,João Pedro,186.0,left,Brazil,Indaiatuba,South America
876631,Habib Diarra,178.0,right,Senegal,Gudiawaye,Africa
884072,Jeffinho,176.0,right,Brazil,Volta Redonda,South America
889683,Rogério,170.0,right,Unknown,Seixal,
890290,Dean Huijsen,197.0,both,Netherlands,Amsterdam,Europe
891091,Diego López,,Unknown,Unknown,Unknown,
891998,Antoine Mendy,187.0,right,France,Marseille,Europe
892221,Hugo Sotelo,180.0,right,Spain,Vigo,Europe
892929,Hugo Álvarez,176.0,right,Spain,Ourense,Europe
892973,Lovro Zvonarek,180.0,right,Croatia,akovec,Europe
893675,Amir Richardson,197.0,left,France,Nice,Europe
894914,Antonio Nusa,183.0,right,Norway,Langhus,Europe
900909,Paul Wanner,185.0,left,Austria,Dornbirn,Europe
901019,Neil El Aynaoui,185.0,right,France,Nancy,Europe
903666,Ethan Mbappé,180.0,left,France,Montreuil,Europe
903693,Senny Mayulu,183.0,both,France,Le Blanc-Mesnil,Europe
904662,Louis Mouton,180.0,right,France,Saint-Priest-en-Jarez,Europe
905997,Pablo Durán,176.0,right,Spain,Tomio,Europe
907813,Pablo Marín,178.0,right,Spain,Logroo,Europe
911328,Mohamed Kaba,185.0,right,France,Orlans,Europe
913495,Emran Soglo,178.0,left,France,Crteil,Europe
914562,Désiré Doué,181.0,right,France,Angers,Europe
916920,Shavy Babicka,179.0,right,Gabon,Libreville,Africa
917375,Antoine Hainaut,187.0,right,France,Boulogne,Europe
918969,Lamine Camara,173.0,right,Senegal,Diouloulou,Africa
919620,Joseph Nduquidi,187.0,Unknown,France,Metz,Europe
922693,Archie Gray,187.0,right,England,Durham,Europe
922769,Lewis Miley,189.0,right,England,Stanley,Europe
923831,Leny Yoro,190.0,right,France,Saint-Maurice,Europe
924800,Axel Camblan,169.0,right,France,Brest,Europe
926952,Patrick Dorgu,185.0,left,Denmark,Kbenhavn,Europe
928323,Ibrahim Salah,186.0,right,Belgium,Saint-Josse-ten-Noode,Europe
931838,Hugo Larsson,187.0,right,Sweden,Svarte,Europe
937941,Thierno Barry,195.0,right,France,Lyon,Europe
937958,Lamine Yamal,180.0,left,Spain,Esplugues de Llobregat,Europe
943837,Vitor Roque,174.0,right,Brazil,Timteo,South America
944570,Vasilije Adžić,185.0,right,Serbia and Montenegro,Niki,
947360,Kassoum Ouattara,176.0,left,France,Paris,Europe
947431,David López,195.0,Unknown,Spain,Palma de Mallorca,Europe
948275,Álvaro Rodríguez,193.0,left,Spain,Palams,Europe
953901,Santiago Mouriño,186.0,right,Uruguay,Montevideo,South America
955070,Ernest Nuamah,178.0,left,Ghana,Kumasi,Africa
955357,Eli Junior Kroupi,179.0,right,France,Lorient,Europe
957874,Rômulo,193.0,right,Brazil,Marialva,South America
971570,Endrick,173.0,left,Brazil,Taguatinga,South America
973085,Carlos Baleba,179.0,left,Cameroon,Douala,Africa
973703,Brenner,171.0,right,Brazil,Taubat,South America
977464,Arthur,174.0,right,Brazil,Belo Horizonte,South America
980576,Amine Salama,192.0,right,France,Paris,Europe
982267,Ibrahim Sulemana,180.0,right,Ghana,Sunyani,Africa
982393,Lucas Mincarelli,179.0,left,France,Saint-Martin d'Hres,Europe
983989,Facundo Buonanotte,174.0,left,Argentina,Prez,South America
1004741,Pedro,170.0,right,Brazil,So Paulo,South America
1004834,George Ilenikhena,185.0,left,Nigeria,Lagos,Africa
1005240,Christian Mawissa,184.0,left,France,Saint-Jean-de-Verges,Europe
1005649,Murillo,180.0,left,Brazil,So Paulo,South America
1011200,Junior Mwanga,184.0,both,France,Lyon,Europe
1012534,Yankuba Minteh,180.0,left,The Gambia,Bakoteh,
1018259,Gift Orban,178.0,right,Nigeria,Benue,Africa
1028162,Antoine Joujou,189.0,right,France,Mantes-la-Jolie,Europe
1033005,Coba da Costa,,right,Spain,La Mojonera,Europe
1047097,Yoram Zague,168.0,right,France,Paris,Europe
1058368,Francesco Camarda,184.0,right,Italy,Milano,Europe
1061282,Assane Diao,185.0,right,Senegal,Ndongane,Africa
1063553,Pau Cabanes,179.0,right,Spain,Burriana,Europe
1064403,Álvaro García,192.0,Unknown,Spain,Alicante,Europe
1064871,Joaquín Panichelli,187.0,right,Argentina,Crdoba,South America
1068110,Rabby Nzingoula,183.0,right,France,Lille,Europe
1071956,Emmanuel Biumla,185.0,right,Cote d'Ivoire,Yopougon,
1074917,Jonathan Silva,,Unknown,Brazil,Taboo da Serra,South America
1076815,Javi Rodríguez,178.0,right,Spain,Poio,Europe
1081219,Othmane Maamma,182.0,both,France,Als,Europe
1083070,Alisson,183.0,left,Brazil,Cachoeirinha,South America
1089202,Moïse Bombito,190.0,right,Canada,"Montreal, Quebec",North America
1097139,Ayyoub Bouaddi,186.0,right,France,Senlis,Europe
1099726,Papa Amadou Diallo,182.0,right,Senegal,Saint-Louis,Africa
1111776,Ibou Sané,179.0,right,Senegal,Digoune,Africa
1178474,Amadou Koné,,left,Mali,Bamako,Africa
1178475,Mohamed Bamba,188.0,left,Cote d'Ivoire,Vavoua,
1185888,Ibrahim Mbaye,,right,France,Trappes,Europe
1255616,Alberto Risco,,Unknown,Spain,Crdoba,Europe
