player_id,market_value_in_eur,player_name,club_name,competition_name,year,club_in_year
93704,12000000,Josuha Guilavogui,Mainz 05,Bundesliga,2019,Wolfsburg
93707,9000000,Christian Günter,Freiburg,Bundesliga,2019,Freiburg
93827,3500000,Steven Skrzybski,Holstein Kiel,Bundesliga,2019,Düsseldorf
108650,5000000,Yuya Osako,Werder Bremen,Bundesliga,2019,Werder Bremen
110036,7500000,Dominique Heintz,Köln,Bundesliga,2019,Freiburg
111039,15000000,Ishak Belfodil,Hertha BSC,Bundesliga,2019,Hoffenheim
111078,25000000,Emil Forsberg,RB Leipzig,Bundesliga,2019,RB Leipzig
118397,5000000,Alessandro Schöpf,Arminia,Bundesliga,2019,Schalke 04
118847,4000000,Dominik Kohr,Mainz 05,Bundesliga,2019,Eint Frankfurt
124732,15000000,John Brooks,Hoffenheim,Bundesliga,2019,Wolfsburg
126281,2500000,Alexander Hack,Mainz 05,Bundesliga,2019,Mainz 05
126716,37000000,Paco Alcácer,Villarreal,La Liga,2019,Villarreal
142031,8000000,Omar Mascarell,Mallorca,La Liga,2019,Schalke 04
142281,1500000,Anthony Ujah,Union Berlin,Bundesliga,2019,Union Berlin
152963,3500000,Florian Niederlechner,Hertha BSC,Bundesliga,2019,Augsburg
156779,3000000,Erik Thommy,Stuttgart,Bundesliga,2019,Düsseldorf
161056,70000000,Joshua Kimmich,Bayern Munich,Bundesliga,2019,Bayern Munich
162434,20000000,Niklas Stark,Werder Bremen,Bundesliga,2019,Hertha BSC
166601,60000000,Niklas Süle,Dortmund,Bundesliga,2019,Bayern Munich
167329,30000000,Alassane Pléa,Gladbach,Bundesliga,2019,Gladbach
170527,65000000,Timo Werner,Tottenham,Premier League,2019,RB Leipzig
181547,6000000,Gonçalo Paciência,Bochum,Bundesliga,2019,Eint Frankfurt
182574,6000000,Jean-Paul Boëtius,Hertha BSC,Bundesliga,2019,Mainz 05
182579,15000000,Karim Rekik,Sevilla,La Liga,2019,Hertha BSC
190289,1500000,Gerrit Holtmann,Bochum,Bundesliga,2019,Paderborn 07
190393,40000000,Corentin Tolisso,Lyon,Ligue 1,2019,Bayern Munich
193782,17000000,Lucas Alario,Eint Frankfurt,Bundesliga,2019,Leverkusen
195736,22000000,Florian Grillitsch,Valladolid,La Liga,2019,Hoffenheim
196792,25000000,Julian Weigl,Gladbach,Bundesliga,2019,Dortmund
208167,9000000,Dawid Kownacki,Werder Bremen,Bundesliga,2019,Düsseldorf
216181,6500000,Almamy Touré,Eint Frankfurt,Bundesliga,2019,Eint Frankfurt
225657,4000000,Philipp Lienhart,Freiburg,Bundesliga,2019,Freiburg
229005,35000000,Abdou Diallo,RB Leipzig,Bundesliga,2019,Paris S-G
232454,17000000,Nadiem Amiri,Mainz 05,Bundesliga,2019,Leverkusen
237164,12000000,Ihlas Bebou,Hoffenheim,Bundesliga,2019,Hoffenheim
243606,4000000,Anastasios Donis,Reims,Ligue 1,2019,Reims
243714,50000000,Kingsley Coman,Bayern Munich,Bundesliga,2019,Bayern Munich
248999,3000000,Lucas Höler,Freiburg,Bundesliga,2019,Freiburg
249157,2500000,Fredrik Jensen,Augsburg,Bundesliga,2019,Augsburg
261905,13000000,Suat Serdar,Hellas Verona,Serie A,2019,Schalke 04
283001,1250000,Noah Joel Sarenren Bazee,Augsburg,Bundesliga,2019,Augsburg
293592,800000,Brandon Borrello,Freiburg,Bundesliga,2019,Freiburg
309400,90000000,Kai Havertz,Arsenal,Premier League,2019,Leverkusen
332705,13000000,Tyler Adams,Bournemouth,Premier League,2019,RB Leipzig
333647,1750000,Jonathan Burkardt,Mainz 05,Bundesliga,2019,Mainz 05
334526,20000000,Denis Zakaria,Monaco,Ligue 1,2019,Gladbach
341710,7000000,William,Wolfsburg,Bundesliga,2019,Wolfsburg
344695,30000000,Dayot Upamecano,Bayern Munich,Bundesliga,2019,RB Leipzig
348026,15000000,Nordi Mukiele,Leverkusen,Bundesliga,2019,RB Leipzig
353366,30000000,Benjamin Pavard,Inter,Serie A,2019,Bayern Munich
358870,800000,Dennis Jastrzembski,Hertha BSC,Bundesliga,2019,Paderborn 07
387626,40000000,Leon Bailey,Aston Villa,Premier League,2019,Leverkusen
393325,4000000,Josh Sargent,Norwich City,Premier League,2019,Werder Bremen
402008,20000000,Amadou Haidara,RB Leipzig,Bundesliga,2019,RB Leipzig
420002,22000000,Jean-Philippe Mateta,Crystal Palace,Premier League,2019,Mainz 05
424204,10000000,Alphonso Davies,Bayern Munich,Bundesliga,2019,Bayern Munich
8198,90000000,Cristiano Ronaldo,Manchester Utd,Premier League,2019,Juventus
12563,400000,Goran Pandev,Genoa,Serie A,2019,Genoa
20005,16000000,Papu Gómez,Sevilla,La Liga,2019,Atalanta
21905,1000000,Valon Behrami,Genoa,Serie A,2019,Genoa
22328,2500000,Fabio Quagliarella,Sampdoria,Serie A,2019,Sampdoria
25488,5000000,Antonio Candreva,Salernitana,Serie A,2019,Inter
29260,7500000,Giorgio Chiellini,Juventus,Serie A,2019,Juventus
30638,300000,Sergio Floccari,SPAL,Serie A,2019,SPAL
808509,800000,Danilo,Bologna,Serie A,2019,Juventus
33218,800000,Luca Cigarini,Crotone,Serie A,2019,Cagliari
33571,4000000,Lorenzo De Silvestri,Bologna,Serie A,2019,Torino
33923,22000000,Blaise Matuidi,Juventus,Serie A,2019,Juventus
34344,2000000,Cristián Zapata,Genoa,Serie A,2019,Genoa
35747,2000000,Simone Missiroli,SPAL,Serie A,2019,SPAL
37834,3000000,Felipe Caicedo,Genoa,Serie A,2019,Lazio
38607,4500000,Federico Di Francesco,Lecce,Serie A,2019,SPAL
39828,1000000,Antonino Barillà,Parma,Serie A,2019,Parma
40372,2500000,Borja Valero,Fiorentina,Serie A,2019,Inter
41414,9000000,Lucas Leiva,Lazio,Serie A,2019,Lazio
44136,4000000,Domenico Criscito,Genoa,Serie A,2019,Genoa
45314,6000000,Federico Fazio,Salernitana,Serie A,2019,Roma
46156,8000000,Aleksandar Kolarov,Inter,Serie A,2019,Roma
47085,600000,Nenad Tomović,SPAL,Serie A,2019,SPAL
49275,5000000,Albin Ekdal,Spezia,Serie A,2019,Sampdoria
55769,13000000,Danilo D'Ambrosio,Monza,Serie A,2019,Inter
55854,5000000,Cristian Ansaldi,Torino,Serie A,2019,Torino
56830,1000000,Sebastien De Maio,Udinese,Serie A,2019,Udinese
57280,20000000,Giacomo Bonaventura,Fiorentina,Serie A,2019,Milan
59340,17500000,Iago Falque,Benevento,Serie A,2019,Torino
59699,1000000,Simone Iacoponi,Parma,Serie A,2019,Parma
61253,20000000,José Callejón,Granada,La Liga,2019,Napoli
63531,13000000,Kwadwo Asamoah,Cagliari,Serie A,2019,Inter
70411,3000000,Darko Lazović,Hellas Verona,Serie A,2019,Hellas Verona
72441,11000000,Rafael Tolói,Atalanta,Serie A,2019,Atalanta
75615,38000000,Douglas Costa,Juventus,Serie A,2019,Juventus
75942,8000000,Tomás Rincón,Sampdoria,Serie A,2019,Torino
79510,800000,Thiago Cionek,SPAL,Serie A,2019,SPAL
79960,45000000,Alex Sandro,Juventus,Serie A,2019,Juventus
82048,7500000,Nicola Sansone,Lecce,Serie A,2019,Bologna
83877,4500000,Diego Farias,Cagliari,Serie A,2019,Lecce
84344,5000000,Davide Santon,Roma,Serie A,2019,Roma
84765,4000000,Francesco Caputo,Empoli,Serie A,2019,Sassuolo
86079,800000,Luca Siligardi,Crotone,Serie A,2019,Parma
87884,12000000,Mário Rui,Napoli,Serie A,2019,Napoli
91970,18000000,Juan Cuadrado,Atalanta,Serie A,2019,Juventus
93128,75000000,Kalidou Koulibaly,Chelsea,Premier League,2019,Napoli
96806,1600000,Jacopo Sala,Spezia,Serie A,2019,SPAL
96828,10000000,Simone Zaza,Torino,Serie A,2019,Torino
99180,6000000,Federico Santander,Bologna,Serie A,2019,Bologna
101922,700000,Fabio Pisacane,Cagliari,Serie A,2019,Cagliari
102745,2500000,Luca Ceppitelli,Cagliari,Serie A,2019,Cagliari
111196,50000000,Stefan de Vrij,Inter,Serie A,2019,Inter
111347,7000000,Lorenzo Tonelli,Empoli,Serie A,2019,Sampdoria
112988,12000000,Cédric Soares,Arsenal,Premier League,2019,Arsenal
113133,18000000,Germán Pezzella,Betis,La Liga,2019,Fiorentina
118689,15000000,Leonardo Spinazzola,Napoli,Serie A,2019,Roma
119164,3000000,Ezequiel Schelotto,Brighton,Premier League,2019,Brighton
119296,40000000,Emre Can,Dortmund,Bundesliga,2019,Juventus
123742,10000000,Gastón Ramírez,Sampdoria,Serie A,2019,Sampdoria
124555,10000000,Cristiano Biraghi,Torino,Serie A,2019,Inter
125020,10000000,José Luis Palomino,Cagliari,Serie A,2019,Atalanta
126414,20000000,Hakan Çalhanoğlu,Inter,Serie A,2019,Milan
130360,23000000,Simone Verdi,Torino,Serie A,2019,Torino
130365,25000000,Alessandro Florenzi,Milan,Serie A,2019,Roma
130394,5000000,Gianluca Lapadula,Cagliari,Serie A,2019,Lecce
131075,12000000,Francesco Acerbi,Inter,Serie A,2019,Lazio
133964,65000000,Lorenzo Insigne,Napoli,Serie A,2019,Napoli
134883,10000000,Daniele Baselli,Cagliari,Serie A,2019,Torino
144143,10000000,Bartosz Bereszyński,Empoli,Serie A,2019,Sampdoria
146752,10000000,Gianluca Caprari,Monza,Serie A,2019,Sampdoria
163222,12000000,Grégoire Defrel,Sassuolo,Serie A,2019,Sassuolo
164771,20000000,Jordan Veretout,Lyon,Ligue 1,2019,Roma
165513,7500000,Berat Djimsiti,Atalanta,Serie A,2019,Atalanta
165873,2000000,Federico Barba,Benevento,Serie A,2019,Valladolid
167796,5000000,Paolo Faragò,Cagliari,Serie A,2019,Cagliari
169880,9000000,Giovanni Di Lorenzo,Napoli,Serie A,2019,Napoli
171399,7000000,Nicola Murru,Sampdoria,Serie A,2019,Sampdoria
177843,20000000,Domenico Berardi,Sassuolo,Serie A,2019,Sassuolo
181136,40000000,Piotr Zieliński,Inter,Serie A,2019,Napoli
182712,55000000,João Cancelo,Barcelona,La Liga,2019,Manchester City
182893,13000000,Seko Fofana,Rennes,Ligue 1,2019,Udinese
184894,17000000,Alfred Duncan,Venezia,Serie A,2019,Fiorentina
195171,18000000,Samu Castillejo,Sassuolo,Serie A,2019,Milan
197300,45000000,Federico Bernardeschi,Juventus,Serie A,2019,Juventus
197473,7000000,Alberto Grassi,Empoli,Serie A,2019,Parma
197491,1500000,Alex Ferrari,Sampdoria,Serie A,2019,Sampdoria
197751,6000000,Alberto Cerri,Empoli,Serie A,2019,SPAL
199248,25000000,Bryan Cristante,Roma,Serie A,2019,Roma
199258,20000000,Andrea Petagna,Monza,Serie A,2019,SPAL
199733,4000000,Danilo Cataldi,Fiorentina,Serie A,2019,Lazio
200056,23000000,Elseid Hysaj,Lazio,Serie A,2019,Napoli
207715,3000000,Ibrahima Mbaye,Bologna,Serie A,2019,Bologna
215616,10000000,Erick Pulgar,Fiorentina,Serie A,2019,Fiorentina
225873,15000000,Karol Linetty,Torino,Serie A,2019,Sampdoria
227081,20000000,Joaquín Correa,Inter,Serie A,2019,Lazio
238752,25000000,Keita Baldé,Monza,Serie A,2019,Monaco
240158,5000000,Francesco Vicari,SPAL,Serie A,2019,SPAL
240897,1800000,Arturo Calabresi,Lecce,Serie A,2019,Amiens
242086,15000000,Patrik Schick,Leverkusen,Bundesliga,2019,RB Leipzig
242940,2000000,Edoardo Goldaniga,Como,Serie A,2019,Genoa
255942,36000000,Nicolò Barella,Inter,Serie A,2019,Inter
256678,6000000,Filippo Romagna,Sassuolo,Serie A,2019,Sassuolo
265078,28000000,Patrick Cutrone,Como,Serie A,2019,Wolves
266302,65000000,Sergej Milinković-Savić,Lazio,Serie A,2019,Lazio
268178,3500000,Arkadiusz Reca,Spezia,Serie A,2019,SPAL
275303,15000000,Hans Hateboer,Rennes,Ligue 1,2019,Atalanta
277167,14000000,Gian Marco Ferrari,Sassuolo,Serie A,2019,Sassuolo
282388,20000000,Giovanni Simeone,Napoli,Serie A,2019,Cagliari
286297,35000000,Lorenzo Pellegrini,Roma,Serie A,2019,Roma
287635,4500000,Assane Dioussé,Auxerre,Ligue 1,2019,Saint-Étienne
289061,5000000,Alessandro Murgia,SPAL,Serie A,2019,SPAL
294808,33000000,Franck Kessié,Barcelona,La Liga,2019,Milan
298975,13000000,Pol Lirola,Marseille,Ligue 1,2019,Fiorentina
301236,3500000,Francesco Cassata,Genoa,Serie A,2019,Genoa
308279,15000000,Rolando Mandragora,Fiorentina,Serie A,2019,Udinese
313477,1000000,Paolo Ghiglione,Cremonese,Serie A,2019,Genoa
319160,12000000,Jakub Jankto,Cagliari,Serie A,2019,Sampdoria
330659,20000000,Justin Kluivert,Bournemouth,Premier League,2019,Roma
337716,3500000,Claud Adjapong,Sassuolo,Serie A,2019,Hellas Verona
337725,15000000,Christian Kouamé,Empoli,Serie A,2019,Fiorentina
338425,6000000,Álex Berenguer,Athletic Club,La Liga,2019,Torino
340070,1000000,Simone Edera,Torino,Serie A,2019,Torino
340151,6000000,Andrea Favilli,Genoa,Serie A,2019,Genoa
341092,60000000,Federico Chiesa,Liverpool,Premier League,2019,Fiorentina
346567,5000000,Luca Pellegrini,Lazio,Serie A,2019,Cagliari
357498,1500000,Dušan Vlahović,Juventus,Serie A,2019,Fiorentina
405885,500000,Giacomo Raspadori,Napoli,Serie A,2019,Sassuolo
406625,30000000,Lautaro Martínez,Inter,Serie A,2019,Inter
413507,30000000,Nikola Milenković,Nott'ham Forest,Premier League,2019,Fiorentina
434676,5000000,Ronaldo Vieira,Sampdoria,Serie A,2019,Sampdoria
573907,10000000,Luiz Felipe,Marseille,Ligue 1,2019,Lazio
486624,5000000,Musa Barrow,Bologna,Serie A,2019,Bologna
432982,8000000,Andreas Skov Olsen,Wolfsburg,Bundesliga,2019,Bologna
560593,800000,Hicham Boudaoui,Nice,Ligue 1,2019,Nice
111058,3500000,Arnaud Souquet,Montpellier,Ligue 1,2019,Montpellier
144028,16000000,Leandro Trossard,Arsenal,Premier League,2019,Brighton
333014,22000000,Sander Berge,Fulham,Premier League,2019,Sheffield Utd
338629,4000000,Sebastiaan Bornauw,Wolfsburg,Bundesliga,2019,Köln
342226,1500000,Irvin Cardona,Saint-Étienne,Ligue 1,2019,Brest
355861,12000000,Arnaut Danjuma,Girona,La Liga,2019,Bournemouth
356141,4500000,Daichi Kamada,Crystal Palace,Premier League,2019,Eint Frankfurt
358250,4000000,Joseph Aidoo,Valladolid,La Liga,2019,Celta Vigo
7663,2000000,Joaquín,Betis,La Liga,2019,Betis
12249,15000000,Éver Banega,Sevilla,La Liga,2019,Sevilla
15799,4000000,Santi Cazorla,Villarreal,La Liga,2019,Villarreal
15956,4000000,Jesús Navas,Sevilla,La Liga,2019,Sevilla
16306,60000000,Casemiro,Manchester Utd,Premier League,2019,Real Madrid
16922,7000000,Kevin-Prince Boateng,Hertha BSC,Bundesliga,2019,Fiorentina
18922,40000000,Karim Benzema,Real Madrid,La Liga,2019,Real Madrid
18944,35000000,Gerard Piqué,Barcelona,La Liga,2019,Barcelona
20506,5000000,Andrés Guardado,Betis,La Liga,2019,Betis
25557,25000000,Sergio Ramos,Sevilla,La Liga,2019,Real Madrid
26066,1000000,Iván Ramis,Eibar,La Liga,2019,Eibar
27374,10000000,Sidnei,Betis,La Liga,2019,Betis
27389,9000000,Kévin Gameiro,Strasbourg,Ligue 1,2019,Valencia
28003,150000000,Lionel Messi,Paris S-G,Ligue 1,2019,Barcelona
31909,60000000,Toni Kroos,Real Madrid,La Liga,2019,Real Madrid
40888,4000000,Beñat Etxebarria,Athletic Club,La Liga,2019,Athletic Club
44065,3000000,Esteban Granero,Espanyol,La Liga,2019,Espanyol
44412,800000,Bruno Soriano,Villarreal,La Liga,2019,Villarreal
546212,25000000,Diego Costa,Wolves,Premier League,2019,Atlético Madrid
51510,3000000,Ángel Rodríguez,Mallorca,La Liga,2019,Getafe
51667,2000000,Kiko Olivas,Valladolid,La Liga,2019,Valladolid
54235,15000000,Iker Muniain,Athletic Club,La Liga,2019,Athletic Club
54928,20000000,Diego Godín,Cagliari,Serie A,2019,Inter
60890,2500000,Fabián Orellana,Valladolid,La Liga,2019,Eibar
61546,2500000,Facundo Roncaglia,Osasuna,La Liga,2019,Osasuna
61812,20000000,Yuri Berchiche,Athletic Club,La Liga,2019,Athletic Club
63290,3000000,Víctor Sánchez,Espanyol,La Liga,2019,Espanyol
64598,6000000,Bernardo Espinosa,Girona,La Liga,2019,Espanyol
65230,50000000,Sergio Busquets,Barcelona,La Liga,2019,Barcelona
65318,4000000,Jaume Costa,Mallorca,La Liga,2019,Valencia
67080,10000000,Víctor Laguardia,Alavés,La Liga,2019,Alavés
67082,18000000,Vitolo,Atlético Madrid,La Liga,2019,Atlético Madrid
67090,4000000,Dídac Vilà,Espanyol,La Liga,2019,Espanyol
69751,50000000,Jordi Alba,Barcelona,La Liga,2019,Barcelona
70934,2000000,Nolito,Celta Vigo,La Liga,2019,Sevilla
71548,2000000,Anaitz Arbilla,Eibar,La Liga,2019,Eibar
71905,2000000,Coke,Levante,La Liga,2019,Levante
74229,70000000,Koke,Atlético Madrid,La Liga,2019,Atlético Madrid
74230,40000000,Pablo Sarabia,Wolves,Premier League,2019,Paris S-G
74297,2000000,Gaël Kakuta,Lens,Ligue 1,2019,Amiens
74869,17500000,Francis Coquelin,Nantes,Ligue 1,2019,Valencia
75446,2000000,Pablo de Blasis,Eibar,La Liga,2019,Eibar
76163,15000000,Franco Vázquez,Sevilla,La Liga,2019,Sevilla
76746,3500000,Damián Suárez,Getafe,La Liga,2019,Getafe
77826,6000000,Ryad Boudebouz,Saint-Étienne,Ligue 1,2019,Saint-Étienne
80293,16000000,Aïssa Mandi,Lille,Ligue 1,2019,Betis
81988,7500000,Sergi Enrich,Eibar,La Liga,2019,Eibar
85370,50000000,Sergi Roberto,Como,Serie A,2019,Barcelona
88490,4000000,Aleix Vidal,Espanyol,La Liga,2019,Alavés
93935,7500000,Sergio Escudero,Valladolid,La Liga,2019,Sevilla
98249,4000000,Takashi Inui,Eibar,La Liga,2019,Eibar
98322,6000000,Denis Cheryshev,Valencia,La Liga,2019,Valencia
99353,10000000,Portu,Girona,La Liga,2019,Real Sociedad
100131,25000000,William Carvalho,Betis,La Liga,2019,Betis
111508,3000000,Allan Nyom,Getafe,La Liga,2019,Getafe
119235,5000000,Carlos Bacca,Granada,La Liga,2019,Villarreal
120095,15000000,José Campaña,Las Palmas,La Liga,2019,Levante
120443,18000000,Santiago Arias,Granada,La Liga,2019,Atlético Madrid
122155,30000000,Willian José,Betis,La Liga,2019,Real Sociedad
125781,130000000,Antoine Griezmann,Atlético Madrid,La Liga,2019,Barcelona
126737,8000000,Juanmi,Getafe,La Liga,2019,Betis
127189,30000000,Geoffrey Kondogbia,Marseille,Ligue 1,2019,Valencia
947431,9000000,David López,Girona,La Liga,2019,Espanyol
138803,4000000,Francisco Portillo,Almería,La Liga,2019,Getafe
141834,10000000,Cristian Tello,Betis,La Liga,2019,Betis
142027,700000,Pablo Hervías,Valladolid,La Liga,2019,Valladolid
145769,3000000,Sergio León,Valladolid,La Liga,2019,Levante
146854,40000000,Wissam Ben Yedder,Monaco,Ligue 1,2019,Monaco
148928,90000000,Saúl Ñíguez,Sevilla,La Liga,2019,Atlético Madrid
486078,2000000,Charles,Eibar,La Liga,2019,Eibar
158791,2500000,Sergio Postigo,Levante,La Liga,2019,Levante
158863,32000000,Iñigo Martínez,Barcelona,La Liga,2019,Athletic Club
162056,4000000,Gonzalo Melero,Almería,La Liga,2019,Levante
168959,3000000,Nemanja Radoja,Levante,La Liga,2019,Levante
175323,1000000,Óscar Duarte,Levante,La Liga,2019,Levante
176140,2000000,Rodrigo Ely,Almería,La Liga,2019,Alavés
177046,5000000,Rubén Duarte,Alavés,La Liga,2019,Alavés
177847,15000000,Adnan Januzaj,Las Palmas,La Liga,2019,Real Sociedad
1074917,3000000,Jonathan Silva,Getafe,La Liga,2019,Leganés
192009,1500000,Unai López,Rayo Vallecano,La Liga,2019,Athletic Club
193098,12000000,Álex Moreno,Nott'ham Forest,Premier League,2019,Betis
197545,3000000,Ander Capa,Athletic Club,La Liga,2019,Athletic Club
199369,4000000,Sandro Ramírez,Las Palmas,La Liga,2019,Valladolid
202984,7000000,Roque Mesa,Valladolid,La Liga,2019,Leganés
203043,3000000,Pedro Bigas,Elche,La Liga,2019,Eibar
205503,7000000,Ibrahim Amadou,Angers,Ligue 1,2019,Norwich City
221150,25000000,Djené,Getafe,La Liga,2019,Getafe
221316,25000000,Lucas Vázquez,Real Madrid,La Liga,2019,Real Madrid
225122,40000000,Gonçalo Guedes,Wolves,Premier League,2019,Valencia
228761,10000000,Jony,Lazio,Serie A,2019,Lazio
228917,3000000,Jorge Miramón,Levante,La Liga,2019,Levante
229804,10000000,Aritz Elustondo,Real Sociedad,La Liga,2019,Real Sociedad
242497,4000000,Pere Pons,Alavés,La Liga,2019,Alavés
710131,25000000,Diego Llorente,Betis,La Liga,2019,Real Sociedad
247250,10000000,Rubén Alcaraz,Cádiz,La Liga,2019,Valladolid
252677,10000000,José Luis Morales,Villarreal,La Liga,2019,Levante
255488,25000000,Yeray Álvarez,Athletic Club,La Liga,2019,Athletic Club
255653,30000000,Santi Mina,Celta Vigo,La Liga,2019,Celta Vigo
266795,4000000,Gonzalo Escalante,Cádiz,La Liga,2019,Eibar
266807,35000000,Ángel Correa,Atlético Madrid,La Liga,2019,Atlético Madrid
274862,3000000,Moses Simon,Nantes,Ligue 1,2019,Nantes
278359,28000000,Borja Iglesias,Celta Vigo,La Liga,2019,Betis
284727,9000000,Jonathan Calleri,Osasuna,La Liga,2019,Espanyol
289255,1500000,Andoni Gorosabel,Athletic Club,La Liga,2019,Real Sociedad
289286,4000000,Luca Sangalli,Real Sociedad,La Liga,2019,Real Sociedad
298976,4000000,Borja Mayoral,Getafe,La Liga,2019,Levante
309110,20000000,Brais Méndez,Real Sociedad,La Liga,2019,Celta Vigo
315110,17500000,Karl Toko Ekambi,Rennes,Ligue 1,2019,Villarreal
319745,30000000,Dani Ceballos,Real Madrid,La Liga,2019,Arsenal
337066,4000000,Toni Villa,Girona,La Liga,2019,Valladolid
339808,15000000,Theo Hernández,Milan,Serie A,2019,Milan
355628,30000000,Igor Zubeldia,Real Sociedad,La Liga,2019,Real Sociedad
357885,25000000,Pablo Fornals,Betis,La Liga,2019,West Ham
369081,20000000,Federico Valverde,Real Madrid,La Liga,2019,Real Madrid
372246,50000000,Carlos Soler,West Ham,Premier League,2019,Valencia
374139,25000000,Junior Firpo,Leeds United,Premier League,2019,Barcelona
378954,6000000,Joris Gnagnon,Sevilla,La Liga,2019,Rennes
423444,18000000,Fran Beltrán,Celta Vigo,La Liga,2019,Celta Vigo
447661,2500000,Douglas Luiz,Juventus,Serie A,2019,Aston Villa
66736,6000000,Lisandro Magallán,Elche,La Liga,2019,Alavés
188888,1250000,Sheraldo Becker,Real Sociedad,La Liga,2019,Union Berlin
226524,2500000,Morten Thorsby,Genoa,Serie A,2019,Sampdoria
264116,12000000,Gastón Pereiro,Cagliari,Serie A,2019,Cagliari
272812,2000000,Kingsley Ehizibue,Udinese,Serie A,2019,Köln
316889,40000000,Hirving Lozano,Napoli,Serie A,2019,Napoli
349066,8000000,Alexander Isak,Newcastle Utd,Premier League,2019,Real Sociedad
469949,100000,Noah Katterbach,Köln,Bundesliga,2019,Köln
3333,15000000,James Milner,Brighton,Premier League,2019,Liverpool
6636,3000000,Christian Fuchs,Leicester City,Premier League,2019,Leicester City
10003,2000000,Wes Morgan,Leicester City,Premier League,2019,Leicester City
13572,3000000,Ben Foster,Watford,Premier League,2019,Watford
15773,1500000,Phil Bardsley,Burnley,Premier League,2019,Burnley
389324,12000000,Fernandinho,Manchester City,Premier League,2019,Manchester City
26399,65000000,Sergio Agüero,Barcelona,La Liga,2019,Manchester City
27511,8000000,Gary Cahill,Crystal Palace,Premier League,2019,Crystal Palace
34322,20000000,Sokratis Papastathopoulos,Betis,La Liga,2019,Arsenal
86759,20000000,David Silva,Real Sociedad,La Liga,2019,Manchester City
35564,3500000,Fernando Llorente,Udinese,Serie A,2019,Napoli
37304,7000000,Shane Long,Southampton,Premier League,2019,Southampton
40433,35000000,Alexis Sánchez,Udinese,Serie A,2019,Inter
40611,15000000,Ryan Bertrand,Leicester City,Premier League,2019,Southampton
