player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,shot_creating_actions,sca_per_90,pass_live_sca,pass_dead_sca,take_on_sca,shot_sca,foul_drawn_sca,defensive_action_sca,goal_creating_actions,gca_per_90,pass_live_gca,pass_dead_gca,take_on_gca,shot_gca,foul_drawn_gca,defensive_action_gca,position,age_range,general_position,country,continent
399776,Pau Torres,ESP,Villarreal,La Liga,2019,22.0,1997.0,33.0,15,0.45,14,0,0,1,0,0,2,0.06,2,0,0,0,0,0,DF,20-24,Defender,Spain,Europe
162074,lvaro Vadillo,ESP,Granada,La Liga,2019,24.0,1994.0,13.5,46,3.4,22,18,1,1,4,0,2,0.15,0,1,0,0,1,0,"FW,MF",20-24,Forward,Spain,Europe
40372,Borja Valero,ESP,Inter,Serie A,2019,34.0,1985.0,10.3,24,2.32,23,0,1,0,0,0,2,0.19,1,0,1,0,0,0,MF,30-34,Midfielder,Spain,Europe
221316,Lucas Vzquez,ESP,Real Madrid,La Liga,2019,28.0,1991.0,9.4,33,3.51,25,3,1,1,3,0,5,0.53,4,0,0,0,1,0,"MF,FW",25-29,Midfielder,Spain,Europe
88490,Aleix Vidal,ESP,Alavs,La Liga,2019,29.0,1989.0,24.1,79,3.28,41,23,4,2,8,1,11,0.46,5,2,1,0,2,1,MF,25-29,Midfielder,Spain,Europe
216870,Nacho Vidal,ESP,Osasuna,La Liga,2019,24.0,1995.0,25.9,44,1.7,35,5,1,2,1,0,1,0.04,1,0,0,0,0,0,DF,20-24,Defender,Spain,Europe
67090,Ddac Vil,ESP,Espanyol,La Liga,2019,30.0,1989.0,27.7,34,1.23,27,2,0,3,1,1,2,0.07,1,0,0,1,0,0,DF,30-34,Defender,Spain,Europe
337066,Toni Villa,ESP,Valladolid,La Liga,2019,24.0,1995.0,15.0,39,2.59,27,0,8,1,2,1,4,0.27,3,0,1,0,0,0,MF,20-24,Midfielder,Spain,Europe
251897,Asier Villalibre,ESP,Athletic Club,La Liga,2019,21.0,1997.0,5.9,7,1.18,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0,FW,20-24,Forward,Spain,Europe
398163,Gonzalo Villar,ESP,Roma,Serie A,2019,21.0,1998.0,3.3,8,2.41,7,0,0,0,1,0,2,0.6,2,0,0,0,0,0,MF,20-24,Midfielder,Spain,Europe
85500,Juan Villar,ESP,Osasuna,La Liga,2019,31.0,1988.0,2.7,6,2.25,5,0,0,1,0,0,2,0.75,2,0,0,0,0,0,FW,30-34,Forward,Spain,Europe
67082,Vitolo,ESP,Atltico Madrid,La Liga,2019,29.0,1989.0,13.6,38,2.79,25,0,3,3,7,0,4,0.29,4,0,0,0,0,0,"FW,MF",25-29,Forward,Spain,Europe
357498,Duan Vlahovi,SRB,Fiorentina,Serie A,2019,19.0,2000.0,16.7,39,2.34,17,1,5,10,6,0,2,0.12,1,0,0,1,0,0,FW,Under 20,Forward,Serbia,Europe
181136,Piotr Zieliski,POL,Napoli,Serie A,2019,25.0,1994.0,32.5,145,4.46,124,2,5,7,6,1,11,0.34,9,0,0,0,2,0,MF,25-29,Midfielder,Poland,Europe
355628,Igor Zubeldia,ESP,Real Sociedad,La Liga,2019,22.0,1997.0,29.3,15,0.51,14,0,0,1,0,0,2,0.07,2,0,0,0,0,0,"MF,DF",20-24,Midfielder,Spain,Europe
163222,Grgoire Defrel,MTQ,Sassuolo,Serie A,2019,28.0,1991.0,10.9,30,2.76,24,0,1,3,2,0,8,0.73,5,0,1,2,0,0,"FW,MF",25-29,Forward,France,Europe
199704,Yunis Abdelhamid,MAR,Reims,Ligue 1,2020,32.0,1987.0,32.1,17,0.53,15,0,0,2,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Morocco,Africa
238626,Laurent Abergel,FRA,Lorient,Ligue 1,2020,27.0,1993.0,32.9,59,1.79,45,0,3,6,4,1,9,0.27,6,0,1,1,1,0,MF,25-29,Midfielder,France,Europe
418658,Charles Abi,FRA,Saint-tienne,Ligue 1,2020,20.0,2000.0,10.1,14,1.38,11,0,2,0,1,0,3,0.3,2,0,1,0,0,0,"FW,MF",20-24,Forward,France,Europe
58178,David Abraham,ARG,Eint Frankfurt,Bundesliga,2020,34.0,1986.0,13.6,5,0.37,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0,DF,30-34,Defender,Argentina,South America
331726,Tammy Abraham,ENG,Chelsea,Premier League,2020,22.0,1997.0,11.6,17,1.47,9,0,2,4,2,0,2,0.17,1,0,0,0,1,0,FW,20-24,Forward,England,Europe
332705,Tyler Adams,USA,RB Leipzig,Bundesliga,2020,21.0,1999.0,20.6,37,1.8,31,0,0,0,3,3,3,0.15,2,0,0,0,0,1,"MF,DF",20-24,Midfielder,United States,North America
125614,Sargis Adamyan,ARM,Hoffenheim,Bundesliga,2020,27.0,1993.0,5.3,22,4.12,15,1,2,2,2,0,6,1.12,4,0,0,2,0,0,"FW,MF",25-29,Forward,Armenia,Asia
258878,Tosin Adarabioyo,ENG,Fulham,Premier League,2020,22.0,1997.0,32.8,18,0.55,18,0,0,0,0,0,1,0.03,1,0,0,0,0,0,DF,20-24,Defender,England,Europe
395236,Yacine Adli,FRA,Bordeaux,Ligue 1,2020,20.0,2000.0,26.9,104,3.87,78,10,8,2,3,3,10,0.37,7,1,0,1,1,0,MF,20-24,Midfielder,France,Europe
393512,Felix Agu,GER,Werder Bremen,Bundesliga,2020,20.0,1999.0,7.8,8,1.03,4,1,1,0,2,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Germany,Europe
587458,Kevin Agudelo,COL,Spezia,Serie A,2020,21.0,1998.0,15.1,38,2.52,19,1,3,8,4,3,7,0.46,5,1,0,1,0,0,FW,20-24,Forward,Colombia,South America
361914,Nayef Aguerd,MAR,Rennes,Ligue 1,2020,24.0,1996.0,35.0,20,0.57,17,0,0,3,0,0,1,0.03,1,0,0,0,0,0,DF,20-24,Defender,Morocco,Africa
26399,Sergio Agero,ARG,Manchester City,Premier League,2020,32.0,1988.0,6.2,18,2.9,13,0,3,1,0,1,3,0.48,2,0,1,0,0,0,FW,30-34,Forward,Argentina,South America
203746,Ruben Aguilar,FRA,Monaco,Ligue 1,2020,27.0,1993.0,24.7,78,3.15,56,10,2,1,7,2,7,0.28,4,1,1,0,1,0,"DF,MF",25-29,Defender,France,Europe
236490,Ola Aina,NGA,Fulham,Premier League,2020,23.0,1996.0,29.6,27,0.91,23,3,0,0,1,0,4,0.14,4,0,0,0,0,0,DF,20-24,Defender,Nigeria,Africa
251912,Semi Ajayi,NGA,West Brom,Premier League,2020,26.0,1993.0,30.9,14,0.45,13,0,1,0,0,0,2,0.06,2,0,0,0,0,0,DF,25-29,Defender,Nigeria,Africa
283994,Ludovic Ajorque,FRA,Strasbourg,Ligue 1,2020,26.0,1994.0,33.0,77,2.34,55,0,1,12,9,0,8,0.24,4,0,1,1,2,0,FW,25-29,Forward,France,Europe
225015,Carlos Akapo,EQG,Cdiz,La Liga,2020,27.0,1993.0,9.6,7,0.73,4,2,1,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Equatorial Guinea,Africa
177476,Nathan Ak,NED,Manchester City,Premier League,2020,25.0,1995.0,8.9,5,0.56,4,0,0,0,1,0,1,0.11,1,0,0,0,0,0,DF,25-29,Defender,Netherlands,Europe
160241,Kevin Akpoguma,NGA,Hoffenheim,Bundesliga,2020,25.0,1995.0,13.2,7,0.53,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Nigeria,Africa
59016,David Alaba,AUT,Bayern Munich,Bundesliga,2020,28.0,1992.0,29.7,60,2.02,55,1,0,3,0,1,7,0.24,6,1,0,0,0,0,"DF,MF",25-29,Defender,Austria,Europe
193782,Lucas Alario,ARG,Leverkusen,Bundesliga,2020,27.0,1992.0,13.8,30,2.17,22,0,2,3,3,0,3,0.22,2,0,0,1,0,0,FW,25-29,Forward,Argentina,South America
353032,Omar Alderete,PAR,Hertha BSC,Bundesliga,2020,23.0,1996.0,14.4,7,0.48,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,DF,20-24,Defender,Paraguay,South America
314353,Trent Alexander-Arnold,ENG,Liverpool,Premier League,2020,21.0,1998.0,33.7,131,3.89,84,34,6,7,0,0,13,0.39,8,2,1,2,0,0,DF,20-24,Defender,England,Europe
1083070,Alisson,BRA,Liverpool,Premier League,2020,27.0,1992.0,33.0,5,0.15,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0,GK,25-29,Goalkeeper,Brazil,South America
385271,Allan,BRA,Everton,Premier League,2020,29.0,1991.0,22.8,39,1.71,33,1,4,1,0,0,2,0.09,2,0,0,0,0,0,MF,25-29,Midfielder,Brazil,South America
207929,Dele Alli,ENG,Tottenham,Premier League,2020,24.0,1996.0,6.9,22,3.19,19,0,0,1,1,1,0,0.0,0,0,0,0,0,0,MF,20-24,Midfielder,England,Europe
476237,Steven Alzate,COL,Brighton,Premier League,2020,21.0,1998.0,10.0,24,2.41,20,0,1,3,0,0,1,0.1,1,0,0,0,0,0,MF,20-24,Midfielder,Colombia,South America
205503,Ibrahim Amadou,FRA,Angers,Ligue 1,2020,27.0,1993.0,16.7,25,1.5,22,0,0,2,0,1,4,0.24,3,0,0,1,0,0,MF,25-29,Midfielder,France,Europe
241229,Jordan Amavi,FRA,Marseille,Ligue 1,2020,26.0,1994.0,9.0,17,1.88,8,1,1,1,6,0,4,0.44,2,0,0,0,2,0,DF,25-29,Defender,France,Europe
232454,Nadiem Amiri,GER,Leverkusen,Bundesliga,2020,23.0,1996.0,21.0,80,3.81,57,13,4,6,0,0,10,0.48,8,1,1,0,0,0,MF,20-24,Midfielder,Germany,Europe
392771,Ethan Ampadu,WAL,Sheffield Utd,Premier League,2020,19.0,2000.0,23.2,20,0.86,17,2,0,0,1,0,0,0.0,0,0,0,0,0,0,"DF,MF",Under 20,Defender,Wales,Europe
147573,Sebastian Andersson,SWE,Kln,Bundesliga,2020,29.0,1991.0,12.5,14,1.12,10,0,0,3,1,0,3,0.24,1,0,0,1,1,0,FW,25-29,Forward,Sweden,Europe
84301,Benjamin Andr,FRA,Lille,Ligue 1,2020,29.0,1990.0,32.1,64,2.0,55,0,3,2,4,0,5,0.16,4,0,0,0,1,0,MF,25-29,Midfielder,France,Europe
55854,Cristian Ansaldi,ARG,Torino,Serie A,2020,33.0,1986.0,21.6,72,3.33,43,15,5,4,3,2,8,0.37,7,0,1,0,0,0,"DF,FW",30-34,Defender,Argentina,South America
193004,Waldemar Anton,GER,Stuttgart,Bundesliga,2020,24.0,1996.0,30.1,31,1.03,26,0,0,2,1,2,5,0.17,4,0,0,0,1,0,DF,20-24,Defender,Germany,Europe
395693,Houssem Aouar,ALG,Lyon,Ligue 1,2020,22.0,1998.0,19.8,105,5.3,73,2,13,7,7,3,12,0.61,7,0,1,3,1,0,"MF,FW",20-24,Midfielder,Algeria,Africa
569385,Adil Aouchiche,FRA,Saint-tienne,Ligue 1,2020,18.0,2002.0,19.2,95,4.93,51,33,1,2,8,0,8,0.42,5,3,0,0,0,0,"MF,FW",Under 20,Midfielder,France,Europe
89701,Charles Arnguiz,CHI,Leverkusen,Bundesliga,2020,31.0,1989.0,18.5,36,1.94,33,0,1,0,0,2,1,0.05,1,0,0,0,0,0,MF,30-34,Midfielder,Chile,South America
435485,Luiz Arajo,BRA,Lille,Ligue 1,2020,24.0,1996.0,16.6,54,3.25,40,0,9,4,1,0,4,0.24,4,0,0,0,0,0,MF,20-24,Midfielder,Brazil,South America
456080,Karim Aribi,ALG,Nmes,Ligue 1,2020,26.0,1994.0,3.3,6,1.83,4,0,0,1,1,0,0,0.0,0,0,0,0,0,0,FW,25-29,Forward,Algeria,Africa
130765,Stuart Armstrong,SCO,Southampton,Premier League,2020,28.0,1992.0,30.7,91,2.96,64,3,7,6,8,3,15,0.49,7,0,2,3,2,1,MF,25-29,Midfielder,Scotland,Europe
53536,Tolgay Arslan,GER,Udinese,Serie A,2020,29.0,1990.0,20.2,35,1.73,26,1,2,1,4,1,2,0.1,1,0,1,0,0,0,MF,25-29,Midfielder,Germany,Europe
63531,Kwadwo Asamoah,GHA,Cagliari,Serie A,2020,31.0,1988.0,2.5,3,1.2,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,"DF,MF",30-34,Defender,Ghana,Africa
423436,Santiago Ascacbar,ARG,Hertha BSC,Bundesliga,2020,23.0,1997.0,8.5,14,1.66,10,0,1,1,1,1,1,0.12,0,0,0,1,0,0,MF,20-24,Midfielder,Argentina,South America
263183,Roger Assal,CIV,Dijon,Ligue 1,2020,26.0,1993.0,9.2,9,0.98,4,0,2,1,2,0,3,0.33,1,0,0,1,1,0,"FW,MF",25-29,Forward,Ivory Coast,Africa
58864,Pierre-Emerick Aubameyang,GAB,Arsenal,Premier League,2020,31.0,1989.0,25.9,48,1.85,40,0,3,2,3,0,7,0.27,6,0,1,0,0,0,FW,30-34,Forward,Gabon,Africa
284595,Tommaso Augello,ITA,Sampdoria,Serie A,2020,25.0,1994.0,35.7,56,1.57,49,3,3,1,0,0,5,0.14,5,0,0,0,0,0,DF,25-29,Defender,Italy,Europe
127032,Serge Aurier,CIV,Tottenham,Premier League,2020,27.0,1992.0,17.8,38,2.13,26,1,4,4,1,2,5,0.28,3,1,1,0,0,0,DF,25-29,Defender,Ivory Coast,Africa
295313,Taiwo Awoniyi,NGA,Union Berlin,Bundesliga,2020,22.0,1997.0,15.1,36,2.39,26,1,2,2,5,0,7,0.46,3,1,1,0,2,0,FW,20-24,Forward,Nigeria,Africa
108354,Jordan Ayew,GHA,Crystal Palace,Premier League,2020,28.0,1991.0,23.3,39,1.67,26,0,2,5,6,0,7,0.3,5,0,0,1,1,0,"FW,MF",25-29,Forward,Ghana,Africa
67420,Luke Ayling,ENG,Leeds United,Premier League,2020,28.0,1991.0,37.8,52,1.38,43,2,3,1,3,0,4,0.11,4,0,0,0,0,0,DF,25-29,Defender,England,Europe
119235,Carlos Bacca,COL,Villarreal,La Liga,2020,33.0,1986.0,8.7,14,1.6,9,0,3,1,0,1,2,0.23,1,0,1,0,0,0,FW,30-34,Forward,Colombia,South America
463603,Benot Badiashile,FRA,Monaco,Ligue 1,2020,19.0,2001.0,31.9,32,1.0,28,0,0,3,0,1,4,0.13,4,0,0,0,0,0,DF,Under 20,Defender,France,Europe
387626,Leon Bailey,JAM,Leverkusen,Bundesliga,2020,22.0,1997.0,23.8,100,4.2,57,16,12,7,8,0,13,0.55,7,4,1,1,0,0,"FW,MF",20-24,Forward,Jamaica,North America
540664,Dilane Bakwa,FRA,Bordeaux,Ligue 1,2020,17.0,2002.0,0.6,5,7.89,1,0,0,1,3,0,1,1.58,0,0,0,1,0,0,"FW,MF",Under 20,Forward,France,Europe
238752,Keita Bald,SEN,Sampdoria,Serie A,2020,25.0,1995.0,13.3,45,3.38,23,0,6,7,8,1,6,0.45,1,0,1,1,3,0,FW,25-29,Forward,Senegal,Africa
146690,George Baldock,GRE,Sheffield Utd,Premier League,2020,27.0,1993.0,31.0,35,1.13,30,1,1,3,0,0,2,0.06,1,0,0,1,0,0,DF,25-29,Defender,Greece,Europe
39381,Gareth Bale,WAL,Tottenham,Premier League,2020,31.0,1989.0,10.2,47,4.59,26,7,9,3,2,0,6,0.59,3,1,0,2,0,0,FW,30-34,Forward,Wales,Europe
575998,Leonardo Balerdi,ARG,Marseille,Ligue 1,2020,21.0,1999.0,18.2,9,0.5,6,1,1,0,0,1,1,0.06,1,0,0,0,0,0,DF,20-24,Defender,Argentina,South America
296422,Fod Ballo-Tour,SEN,Monaco,Ligue 1,2020,23.0,1997.0,7.4,15,2.04,13,0,1,0,1,0,4,0.54,3,0,0,0,1,0,DF,20-24,Defender,Senegal,Africa
62351,Abdoulaye Bamba,CIV,Angers,Ligue 1,2020,30.0,1990.0,15.0,21,1.4,17,2,1,0,0,1,1,0.07,0,1,0,0,0,0,DF,30-34,Defender,Ivory Coast,Africa
292818,Jonathan Bamba,CIV,Lille,Ligue 1,2020,24.0,1996.0,33.2,121,3.65,77,24,6,5,7,2,16,0.48,11,2,1,1,1,0,MF,20-24,Midfielder,Ivory Coast,Africa
183334,Patrick Bamford,ENG,Leeds United,Premier League,2020,26.0,1993.0,33.9,65,1.92,46,0,5,10,4,0,16,0.47,9,0,2,2,3,0,FW,25-29,Forward,England,Europe
165873,Federico Barba,ITA,Benevento,Serie A,2020,26.0,1993.0,29.5,29,0.98,23,2,0,3,1,0,4,0.14,3,0,0,1,0,0,DF,25-29,Defender,Italy,Europe
255942,Nicol Barella,ITA,Inter,Serie A,2020,23.0,1997.0,32.2,105,3.26,97,1,2,3,2,0,14,0.44,13,0,0,1,0,0,MF,20-24,Midfielder,Italy,Europe
315332,Aymen Barkok,MAR,Eint Frankfurt,Bundesliga,2020,22.0,1998.0,10.9,41,3.78,27,8,4,0,2,0,7,0.65,4,1,2,0,0,0,"MF,DF",20-24,Midfielder,Morocco,Africa
63200,Ashley Barnes,ENG,Burnley,Premier League,2020,30.0,1989.0,14.8,41,2.77,28,0,0,6,5,2,2,0.13,0,0,0,1,1,0,FW,30-34,Forward,England,Europe
398065,Harvey Barnes,ENG,Leicester City,Premier League,2020,22.0,1997.0,21.6,71,3.29,49,0,7,8,7,0,10,0.46,8,0,1,0,1,0,"FW,MF",20-24,Forward,England,Europe
486624,Musa Barrow,GAM,Bologna,Serie A,2020,21.0,1998.0,32.5,111,3.42,75,15,9,11,1,0,11,0.34,8,2,0,1,0,0,"FW,MF",20-24,Forward,Gambia,Africa
67421,Kyle Bartley,ENG,West Brom,Premier League,2020,29.0,1991.0,28.7,14,0.49,11,0,0,2,0,1,2,0.07,2,0,0,0,0,0,DF,25-29,Defender,England,Europe
134883,Daniele Baselli,ITA,Torino,Serie A,2020,28.0,1992.0,4.4,14,3.17,9,4,0,1,0,0,1,0.23,1,0,0,0,0,0,MF,25-29,Midfielder,Italy,Europe
52495,Chris Basham,ENG,Sheffield Utd,Premier League,2020,32.0,1988.0,28.6,25,0.87,19,1,3,0,2,0,2,0.07,0,1,1,0,0,0,"DF,MF",30-34,Defender,England,Europe
334835,Toma Bai,CRO,Bordeaux,Ligue 1,2020,23.0,1996.0,28.9,58,2.01,31,11,4,4,5,3,3,0.1,0,1,2,0,0,0,MF,20-24,Midfielder,Croatia,Europe
315853,Alessandro Bastoni,ITA,Inter,Serie A,2020,21.0,1999.0,32.5,41,1.26,36,0,0,1,2,2,6,0.18,6,0,0,0,0,0,DF,20-24,Defender,Italy,Europe
257751,Simone Bastoni,ITA,Spezia,Serie A,2020,23.0,1996.0,16.9,48,2.84,28,13,5,2,0,0,8,0.47,4,3,1,0,0,0,DF,20-24,Defender,Italy,Europe
34787,Julian Baumgartlinger,AUT,Leverkusen,Bundesliga,2020,32.0,1988.0,11.9,20,1.68,15,0,0,1,4,0,2,0.17,1,0,0,1,0,0,MF,30-34,Midfielder,Austria,Europe
324278,Christoph Baumgartner,AUT,Hoffenheim,Bundesliga,2020,20.0,1999.0,26.3,83,3.16,59,1,3,5,12,3,11,0.42,8,0,1,0,2,0,"MF,FW",20-24,Midfielder,Austria,Europe
43256,Paul Baysse,FRA,Bordeaux,Ligue 1,2020,32.0,1988.0,29.0,17,0.59,14,1,0,1,0,1,2,0.07,2,0,0,0,0,0,DF,30-34,Defender,France,Europe
188888,Sheraldo Becker,SUR,Union Berlin,Bundesliga,2020,25.0,1995.0,12.3,38,3.1,29,0,3,3,3,0,8,0.65,7,0,0,0,1,0,"FW,MF",25-29,Forward,Suriname,South America
282349,Timo Becker,GER,Schalke 04,Bundesliga,2020,23.0,1997.0,18.2,10,0.55,6,1,1,0,2,0,2,0.11,1,1,0,0,0,0,DF,20-24,Defender,Germany,Europe
288255,Donny van de Beek,NED,Manchester Utd,Premier League,2020,23.0,1997.0,5.8,12,2.05,10,0,1,0,1,0,2,0.34,1,0,0,0,1,0,"MF,FW",20-24,Midfielder,Netherlands,Europe
21905,Valon Behrami,SUI,Genoa,Serie A,2020,35.0,1985.0,9.9,7,0.71,5,0,0,1,1,0,1,0.1,0,0,0,0,1,0,MF,35-39,Midfielder,Switzerland,Europe
111039,Ishak Belfodil,ALG,Hoffenheim,Bundesliga,2020,28.0,1992.0,6.6,20,3.02,15,0,0,2,3,0,1,0.15,1,0,0,0,0,0,"FW,MF",25-29,Forward,Algeria,Africa
61087,Karim Bellarabi,GER,Leverkusen,Bundesliga,2020,30.0,1990.0,8.9,35,3.95,25,0,6,4,0,0,1,0.11,0,0,0,1,0,0,"FW,MF",30-34,Forward,Germany,Europe
450050,Jean-Ricner Bellegarde,FRA,Strasbourg,Ligue 1,2020,22.0,1998.0,23.2,45,1.94,28,4,5,3,5,0,9,0.39,5,0,0,1,3,0,"MF,FW",20-24,Midfielder,France,Europe
581678,Jude Bellingham,ENG,Dortmund,Bundesliga,2020,17.0,2003.0,18.9,39,2.07,33,0,1,1,3,1,7,0.37,7,0,0,0,0,0,MF,Under 20,Midfielder,England,Europe
18900,Hatem Ben Arfa,FRA,Bordeaux,Ligue 1,2020,33.0,1987.0,18.9,81,4.28,37,21,13,5,4,1,8,0.42,3,3,1,0,1,0,"MF,FW",30-34,Midfielder,France,Europe
146854,Wissam Ben Yedder,FRA,Monaco,Ligue 1,2020,29.0,1990.0,29.0,95,3.28,70,0,9,10,5,1,16,0.55,12,0,0,3,1,0,FW,25-29,Forward,France,Europe
121402,Ahmad Benali,LBY,Crotone,Serie A,2020,28.0,1992.0,13.5,31,2.3,22,4,2,0,2,1,1,0.07,1,0,0,0,0,0,MF,25-29,Midfielder,Libya,Africa
29993,Sven Bender,GER,Leverkusen,Bundesliga,2020,31.0,1989.0,13.0,12,0.92,11,0,0,1,0,0,2,0.15,2,0,0,0,0,0,DF,30-34,Defender,Germany,Europe
92693,Daro Benedetto,ARG,Marseille,Ligue 1,2020,30.0,1990.0,17.5,30,1.71,22,0,2,3,3,0,7,0.4,6,0,0,0,1,0,FW,30-34,Forward,Argentina,South America
119085,Loris Benito,SUI,Bordeaux,Ligue 1,2020,28.0,1992.0,29.5,34,1.15,27,5,1,1,0,0,0,0.0,0,0,0,0,0,0,DF,25-29,Defender,Switzerland,Europe
351816,Ismal Bennacer,ALG,Milan,Serie A,2020,22.0,1997.0,14.7,28,1.9,20,2,1,2,3,0,7,0.47,6,0,0,0,1,0,MF,20-24,Midfielder,Algeria,Africa
290532,Sad Benrahma,ALG,West Ham,Premier League,2020,24.0,1995.0,15.5,64,4.14,53,0,4,3,3,1,10,0.65,10,0,0,0,0,0,"FW,MF",20-24,Forward,Algeria,Africa
344599,Yassine Benrahou,FRA,Nmes,Ligue 1,2020,21.0,1999.0,13.8,51,3.71,26,17,1,0,7,0,2,0.15,1,0,0,0,1,0,MF,20-24,Midfielder,France,Europe
284732,Ramy Bensebaini,ALG,Gladbach,Bundesliga,2020,25.0,1995.0,20.1,24,1.19,19,0,2,1,1,1,4,0.2,1,0,1,1,1,0,DF,25-29,Defender,Algeria,Africa
50201,Christian Benteke,BEL,Crystal Palace,Premier League,2020,29.0,1990.0,20.2,40,1.98,31,0,4,2,1,2,4,0.2,2,0,1,0,0,1,FW,25-29,Forward,Belgium,Europe
18922,Karim Benzema,FRA,Real Madrid,La Liga,2020,32.0,1987.0,32.2,98,3.05,77,0,9,10,2,0,18,0.56,15,0,2,1,0,0,FW,30-34,Forward,France,Europe
177843,Domenico Berardi,ITA,Sassuolo,Serie A,2020,25.0,1994.0,27.5,151,5.49,100,15,9,16,8,3,18,0.65,11,2,0,3,1,1,FW,25-29,Forward,Italy,Europe
197300,Federico Bernardeschi,ITA,Juventus,Serie A,2020,26.0,1994.0,10.8,43,3.97,23,15,1,1,3,0,5,0.46,5,0,0,0,0,0,"MF,DF",25-29,Midfielder,Italy,Europe
40611,Ryan Bertrand,ENG,Southampton,Premier League,2020,30.0,1989.0,28.9,43,1.49,29,11,0,0,1,2,4,0.14,3,0,0,0,0,1,DF,30-34,Defender,England,Europe
140757,Daniel Bessa,ITA,Hellas Verona,Serie A,2020,27.0,1993.0,6.8,19,2.79,15,1,1,1,0,1,3,0.44,3,0,0,0,0,0,MF,25-29,Midfielder,Italy,Europe
649016,El Bilal Tour,MLI,Reims,Ligue 1,2020,18.0,2001.0,13.8,14,1.01,10,0,0,2,1,1,2,0.14,1,0,0,0,0,1,FW,Under 20,Forward,Mali,Africa
124555,Cristiano Biraghi,ITA,Fiorentina,Serie A,2020,27.0,1992.0,31.1,92,2.95,44,39,1,3,4,1,10,0.32,8,1,0,0,1,0,DF,25-29,Defender,Italy,Europe
410425,Yves Bissouma,MLI,Brighton,Premier League,2020,23.0,1996.0,34.6,59,1.71,47,0,4,3,2,3,3,0.09,3,0,0,0,0,0,MF,20-24,Midfielder,Mali,Africa
93844,Leonardo Bittencourt,GER,Werder Bremen,Bundesliga,2020,26.0,1993.0,16.8,51,3.03,28,11,4,2,3,3,4,0.24,1,1,0,0,1,1,"MF,FW",25-29,Midfielder,Germany,Europe
288225,Ludovic Blas,FRA,Nantes,Ligue 1,2020,22.0,1997.0,31.0,84,2.71,54,4,13,7,4,2,10,0.32,6,0,2,0,2,0,"MF,FW",20-24,Midfielder,France,Europe
26485,Jrme Boateng,GER,Bayern Munich,Bundesliga,2020,31.0,1988.0,26.3,20,0.76,20,0,0,0,0,0,3,0.11,3,0,0,0,0,0,DF,30-34,Defender,Germany,Europe
344575,Antonin Bobichon,FRA,Angers,Ligue 1,2020,24.0,1995.0,10.1,44,4.34,29,5,3,2,5,0,3,0.3,2,0,0,1,0,0,"MF,FW",20-24,Midfielder,France,Europe
182574,Jean-Paul Botius,NED,Mainz 05,Bundesliga,2020,26.0,1994.0,22.9,73,3.18,60,2,3,3,4,1,8,0.35,7,0,0,1,0,0,"MF,FW",25-29,Midfielder,Netherlands,Europe
465717,Jayden Bogle,ENG,Sheffield Utd,Premier League,2020,20.0,2000.0,12.3,12,0.97,7,2,2,0,1,0,0,0.0,0,0,0,0,0,0,"DF,MF",20-24,Defender,England,Europe
412671,Quentin Boisgard,FRA,Lorient,Ligue 1,2020,23.0,1997.0,14.6,58,3.98,33,12,2,5,5,1,5,0.34,5,0,0,0,0,0,"MF,FW",20-24,Midfielder,France,Europe
142310,Willy Boly,CIV,Wolves,Premier League,2020,29.0,1991.0,20.9,12,0.57,10,0,0,2,0,0,1,0.05,1,0,0,0,0,0,DF,25-29,Defender,Ivory Coast,Africa
57280,Giacomo Bonaventura,ITA,Fiorentina,Serie A,2020,30.0,1989.0,25.1,65,2.6,47,4,3,3,7,1,7,0.28,6,0,0,0,1,0,MF,30-34,Midfielder,Italy,Europe
338629,Sebastiaan Bornauw,BEL,Kln,Bundesliga,2020,21.0,1999.0,23.1,8,0.35,6,0,0,2,0,0,1,0.04,1,0,0,0,0,0,DF,20-24,Defender,Belgium,Europe
361093,Sven Botman,NED,Lille,Ligue 1,2020,20.0,2000.0,36.8,21,0.57,20,0,1,0,0,0,2,0.05,2,0,0,0,0,0,DF,20-24,Defender,Netherlands,Europe
236045,Denis Bouanga,GAB,Saint-tienne,Ligue 1,2020,25.0,1994.0,30.2,81,2.68,46,3,15,11,4,2,11,0.36,7,0,1,2,1,0,"MF,FW",25-29,Midfielder,Gabon,Africa
560593,Hicham Boudaoui,ALG,Nice,Ligue 1,2020,20.0,1999.0,19.3,19,0.99,14,0,2,0,1,2,4,0.21,2,0,1,0,1,0,MF,20-24,Midfielder,Algeria,Africa
77826,Ryad Boudebouz,ALG,Saint-tienne,Ligue 1,2020,30.0,1990.0,7.2,48,6.65,31,11,3,1,2,0,2,0.28,1,1,0,0,0,0,"MF,FW",30-34,Midfielder,Algeria,Africa
