player_id,player,nation,squad,comp,season,age,born,ninety_mins_played,passes_completed,passes_attempted,pass_completion_pct,total_pass_distance,progressive_pass_distance,short_passes_completed,short_passes_attempted,short_pass_completion_pct,medium_passes_completed,medium_passes_attempted,medium_pass_completion_pct,long_passes_completed,long_passes_attempted,long_pass_completion_pct,assists,xag,xa,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,position,age_range,general_position,country,continent
678406,Sergi Cardona,ESP,Las Palmas,La Liga,2023,24.0,1999.0,31.3,1727,2150,80.3,25147,9822,1011,1134,89.2,581,704,82.5,81,171,47.4,2,2.8,3.7,-0.8,39,108,39,15,160,DF,20-24,Defender,Spain,Europe
195171,Samu Castillejo,ESP,Sassuolo,Serie A,2023,28.0,1995.0,6.0,213,283,75.3,3239,693,109,120,90.8,86,107,80.4,10,37,27.0,0,1.0,0.9,-1.0,15,14,6,4,26,"FW,MF",25-29,Forward,Spain,Europe
319745,Dani Ceballos,ESP,Real Madrid,La Liga,2023,26.0,1996.0,6.6,486,542,89.7,7205,1731,301,317,95.0,136,153,88.9,34,45,75.6,2,1.5,1.0,0.5,11,48,6,0,47,"MF,FW",25-29,Midfielder,Spain,Europe
423443,lex Centelles,ESP,Almera,La Liga,2023,25.0,1997.0,10.9,400,544,73.5,6993,2843,193,214,90.2,162,199,81.4,39,96,40.6,1,1.6,1.0,-0.6,11,35,12,9,31,DF,25-29,Defender,Spain,Europe
596122,Pep Chavarra,ESP,Rayo Vallecano,La Liga,2023,25.0,1998.0,13.0,618,812,76.1,10023,3436,309,352,87.8,260,328,79.3,36,89,40.4,1,0.7,1.2,0.3,13,48,27,13,74,"DF,MF",25-29,Defender,Spain,Europe
380598,Santi Comesaa,ESP,Villarreal,La Liga,2023,26.0,1996.0,18.4,752,868,86.6,12845,3509,358,396,90.4,319,360,88.6,58,78,74.4,0,2.0,1.3,-2.0,12,80,8,0,92,MF,25-29,Midfielder,Spain,Europe
65318,Jaume Costa,ESP,Mallorca,La Liga,2023,35.0,1988.0,18.7,615,834,73.7,9676,4167,345,385,89.6,217,291,74.6,43,115,37.4,1,1.2,1.2,-0.2,19,36,21,14,50,DF,35-39,Defender,Spain,Europe
157672,Vladimr Coufal,CZE,West Ham,Premier League,2023,30.0,1992.0,34.8,1154,1665,69.3,18778,9229,596,669,89.1,448,627,71.5,84,254,33.1,7,4.0,3.0,3.0,33,98,38,21,119,DF,30-34,Defender,Czech Republic,Europe
494880,Jorge Cuenca,ESP,Villarreal,La Liga,2023,23.0,1999.0,21.8,957,1150,83.2,17344,6301,367,388,94.6,515,579,88.9,65,154,42.2,1,0.2,0.8,0.8,6,62,10,6,78,DF,20-24,Defender,Spain,Europe
142021,Sergi Darder,ESP,Mallorca,La Liga,2023,29.0,1993.0,24.0,725,1002,72.4,13785,4827,313,357,87.7,275,349,78.8,115,229,50.2,5,6.4,5.0,-1.4,51,120,32,14,132,MF,25-29,Midfielder,Spain,Europe
248732,Pawe Dawidowicz,POL,Hellas Verona,Serie A,2023,28.0,1995.0,23.8,972,1173,82.9,20339,7048,247,302,81.8,587,647,90.7,131,199,65.8,0,0.0,0.1,0.0,2,60,2,0,89,DF,25-29,Defender,Poland,Europe
1061282,Assane Diao,ESP,Betis,La Liga,2023,17.0,2005.0,11.6,200,264,75.8,2297,410,140,164,85.4,35,47,74.5,7,9,77.8,0,0.7,0.8,-0.7,10,4,6,1,20,FW,Under 20,Forward,Spain,Europe
221150,Djen,TOG,Getafe,La Liga,2023,31.0,1991.0,27.6,861,1121,76.8,15810,5814,335,386,86.8,415,505,82.2,92,182,50.5,0,0.3,0.7,-0.3,7,64,11,5,98,"DF,MF",30-34,Defender,Togo,Africa
177046,Rubn Duarte,ESP,Alavs,La Liga,2023,27.0,1995.0,20.9,566,827,68.4,11070,5341,226,262,86.3,254,331,76.7,80,198,40.4,1,1.5,1.5,-0.5,17,58,15,10,81,DF,25-29,Defender,Spain,Europe
573775,Hugo Duro,ESP,Valencia,La Liga,2023,23.0,1999.0,33.1,406,570,71.2,5076,712,259,322,80.4,108,151,71.5,7,15,46.7,2,1.3,0.6,0.7,14,19,4,0,34,FW,20-24,Forward,Spain,Europe
476836,Aron Dnnum,NOR,Toulouse,Ligue 1,2023,25.0,1998.0,17.7,428,571,75.0,7389,2129,214,261,82.0,154,197,78.2,49,78,62.8,1,2.1,3.0,-1.1,24,36,23,2,66,"FW,MF",25-29,Forward,Norway,Europe
229804,Aritz Elustondo,ESP,Real Sociedad,La Liga,2023,29.0,1994.0,9.0,402,468,85.9,7493,2576,141,163,86.5,232,255,91.0,26,43,60.5,1,0.6,0.1,0.4,7,22,0,0,31,DF,25-29,Defender,Spain,Europe
252667,Fali,ESP,Cdiz,La Liga,2023,29.0,1993.0,28.3,799,1050,76.1,17510,6817,215,243,88.5,440,505,87.1,137,278,49.3,0,0.1,0.3,-0.1,4,76,5,1,82,DF,25-29,Defender,Spain,Europe
466810,Ansu Fati,ESP,Brighton,Premier League,2023,20.0,2002.0,5.8,178,210,84.8,2332,518,117,124,94.4,41,50,82.0,10,11,90.9,0,0.8,0.6,-0.8,6,14,7,0,28,"MF,FW",20-24,Midfielder,Spain,Europe
89733,lex Fernndez,ESP,Cdiz,La Liga,2023,30.0,1992.0,14.3,539,649,83.1,8810,2701,278,302,92.1,191,218,87.6,50,86,58.1,1,0.8,1.4,0.2,13,46,9,4,52,MF,30-34,Midfielder,Spain,Europe
216464,Carlos Fernndez,ESP,Real Sociedad,La Liga,2023,27.0,1996.0,4.5,44,83,53.0,589,86,28,44,63.6,13,24,54.2,1,5,20.0,1,0.5,0.2,0.5,1,4,1,0,4,FW,25-29,Forward,Spain,Europe
331496,Valery Fernndez,ESP,Girona,La Liga,2023,23.0,1999.0,5.6,188,221,85.1,2441,411,125,132,94.7,54,68,79.4,3,6,50.0,0,0.8,0.5,-0.8,5,4,9,3,12,"MF,FW",20-24,Midfielder,Spain,Europe
357885,Pablo Fornals,ESP,West Ham,Premier League,2023,27.0,1996.0,4.7,162,210,77.1,2602,713,83,96,86.5,60,75,80.0,12,20,60.0,0,0.3,0.3,-0.3,5,19,6,1,29,"MF,FW",25-29,Midfielder,Spain,Europe
455181,Jorge de Frutos,ESP,Rayo Vallecano,La Liga,2023,26.0,1997.0,17.2,344,483,71.2,5142,1306,193,237,81.4,120,163,73.6,16,32,50.0,0,1.4,1.2,-1.4,17,23,20,8,40,"FW,MF",25-29,Forward,Spain,Europe
126751,Iigo Ruiz de Galarreta,ESP,Athletic Club,La Liga,2023,29.0,1993.0,23.2,993,1232,80.6,17537,5134,460,527,87.3,410,474,86.5,103,171,60.2,1,2.3,2.5,-1.3,26,127,23,4,147,MF,25-29,Midfielder,Spain,Europe
261504,Aleix Garca,ESP,Girona,La Liga,2023,26.0,1997.0,35.5,2567,2935,87.5,47017,14261,1226,1293,94.8,945,1018,92.8,334,518,64.5,6,5.5,6.0,0.5,57,306,27,8,294,MF,25-29,Midfielder,Spain,Europe
1064403,lvaro Garca,ESP,Rayo Vallecano,La Liga,2023,30.0,1992.0,27.5,518,825,62.8,7725,2288,301,381,79.0,166,258,64.3,30,109,27.5,1,3.0,2.9,-2.0,39,30,34,21,63,"FW,MF",30-34,Forward,Spain,Europe
298589,David Garca,ESP,Osasuna,La Liga,2023,29.0,1994.0,25.9,1109,1339,82.8,21953,8473,361,399,90.5,614,693,88.6,128,218,58.7,1,1.3,1.0,-0.3,5,129,5,0,133,DF,25-29,Defender,Spain,Europe
361238,Rubn Garca,ESP,Osasuna,La Liga,2023,30.0,1993.0,17.2,519,774,67.1,8222,2306,288,354,81.4,163,217,75.1,55,130,42.3,2,3.3,3.5,-1.3,31,31,26,9,59,"FW,MF",30-34,Forward,Spain,Europe
197122,Unai Garca,ESP,Osasuna,La Liga,2023,31.0,1992.0,6.2,158,202,78.2,3503,1226,46,51,90.2,88,99,88.9,24,49,49.0,0,0.0,0.0,0.0,1,6,0,0,12,DF,30-34,Defender,Spain,Europe
646740,Gavi,ESP,Barcelona,La Liga,2023,18.0,2004.0,10.5,489,541,90.4,7119,1400,297,315,94.3,146,165,88.5,28,35,80.0,1,1.1,1.4,-0.1,11,37,8,2,39,"MF,FW",Under 20,Midfielder,Spain,Europe
537382,Bryan Gil,ESP,Tottenham,Premier League,2023,22.0,2001.0,2.3,127,157,80.9,1809,344,69,81,85.2,54,62,87.1,1,2,50.0,0,0.2,0.3,-0.2,4,6,8,1,16,"FW,MF",20-24,Forward,Spain,Europe
175449,Moi Gmez,ESP,Osasuna,La Liga,2023,29.0,1994.0,22.3,953,1177,81.0,16451,3884,434,484,89.7,394,451,87.4,92,149,61.7,0,0.9,1.9,-0.9,24,116,12,5,127,"MF,FW",25-29,Midfielder,Spain,Europe
834752,Unai Gmez,ESP,Athletic Club,La Liga,2023,20.0,2003.0,9.7,198,260,76.2,3259,762,100,122,82.0,70,90,77.8,21,34,61.8,0,0.7,0.7,-0.7,12,18,3,0,28,MF,20-24,Midfielder,Spain,Europe
289255,Andoni Gorosabel,ESP,Alavs,La Liga,2023,26.0,1996.0,31.7,1059,1329,79.7,15562,6234,627,704,89.1,345,439,78.6,55,100,55.0,0,1.3,2.4,-1.3,15,57,32,10,117,DF,25-29,Defender,Spain,Europe
256429,Sergi Guardiola,ESP,Cdiz,La Liga,2023,32.0,1991.0,5.5,148,209,70.8,2210,518,83,101,82.2,52,65,80.0,8,23,34.8,1,0.8,0.8,0.2,4,10,2,2,19,"FW,MF",30-34,Forward,Spain,Europe
74294,Nemanja Gudelj,SRB,Sevilla,La Liga,2023,31.0,1991.0,19.4,914,1061,86.1,16667,5686,346,374,92.5,487,535,91.0,71,114,62.3,1,0.4,0.4,0.6,7,82,2,2,73,"DF,MF",30-34,Defender,Serbia,Europe
465967,Ander Guevara,ESP,Alavs,La Liga,2023,26.0,1997.0,32.6,1111,1471,75.5,18552,6374,530,641,82.7,439,558,78.7,105,173,60.7,0,0.9,1.5,-0.9,21,167,21,2,187,MF,25-29,Midfielder,Spain,Europe
495629,Hugo Guillamn,ESP,Valencia,La Liga,2023,23.0,2000.0,14.6,564,695,81.2,9956,3003,271,308,88.0,212,253,83.8,66,105,62.9,0,0.4,0.5,-0.4,9,62,3,1,65,MF,20-24,Midfielder,Spain,Europe
268670,Gerard Gumbau,ESP,Granada,La Liga,2023,28.0,1994.0,29.7,1079,1504,71.7,21503,7250,450,525,85.7,426,524,81.3,187,371,50.4,3,4.0,4.0,-1.0,41,132,22,5,135,MF,25-29,Midfielder,Spain,Europe
289257,Jon Guridi,ESP,Alavs,La Liga,2023,28.0,1995.0,29.8,643,830,77.5,10484,2965,326,389,83.8,251,303,82.8,48,78,61.5,4,3.5,2.9,0.5,32,67,23,4,117,MF,25-29,Midfielder,Spain,Europe
340205,Gorka Guruzeta,ESP,Athletic Club,La Liga,2023,26.0,1996.0,24.6,422,618,68.3,5920,1140,247,324,76.2,129,179,72.1,21,38,55.3,5,2.4,1.8,2.6,27,38,14,3,55,FW,25-29,Forward,Spain,Europe
418560,Erling Haaland,NOR,Manchester City,Premier League,2023,23.0,2000.0,28.4,295,388,76.0,3234,567,197,242,81.4,56,70,80.0,5,8,62.5,5,4.3,2.2,0.7,29,16,11,0,26,FW,20-24,Forward,Norway,Europe
422466,Javi Hernndez,ESP,Cdiz,La Liga,2023,25.0,1998.0,27.9,922,1292,71.4,15773,7452,449,524,85.7,350,452,77.4,93,242,38.4,2,2.1,2.8,-0.1,32,73,24,18,94,DF,25-29,Defender,Spain,Europe
99343,Ander Herrera,ESP,Athletic Club,La Liga,2023,33.0,1989.0,11.4,643,756,85.1,10056,2855,337,369,91.3,234,271,86.3,44,71,62.0,3,1.2,1.9,1.8,12,67,17,3,94,MF,30-34,Midfielder,Spain,Europe
237617,Cristian Herrera,ESP,Las Palmas,La Liga,2023,32.0,1991.0,1.8,92,101,91.1,1092,323,66,69,95.7,23,25,92.0,1,1,100.0,0,0.0,0.1,0.0,1,6,0,0,8,"FW,MF",30-34,Forward,Spain,Europe
785353,Pablo Ibez,ESP,Osasuna,La Liga,2023,24.0,1998.0,12.8,343,452,75.9,5502,1476,163,208,78.4,147,172,85.5,22,40,55.0,2,1.2,1.1,0.8,12,41,10,2,67,MF,20-24,Midfielder,Spain,Europe
470794,Ivan Ili,SRB,Torino,Serie A,2023,22.0,2001.0,23.3,1101,1336,82.4,18346,5282,493,545,90.5,479,548,87.4,84,155,54.2,2,5.0,4.6,-3.0,47,107,24,6,138,MF,20-24,Midfielder,Serbia,Europe
85288,Isco,ESP,Betis,La Liga,2023,31.0,1992.0,25.8,1201,1502,80.0,19453,6247,634,699,90.7,371,442,83.9,134,239,56.1,5,6.4,6.4,-1.4,81,130,58,7,216,MF,30-34,Midfielder,Spain,Europe
319160,Jakub Jankto,CZE,Cagliari,Serie A,2023,27.0,1996.0,9.7,161,253,63.6,2654,805,79,91,86.8,61,101,60.4,15,44,34.1,2,0.5,0.4,1.5,6,18,4,0,26,"MF,FW",25-29,Midfielder,Czech Republic,Europe
263727,Joan Jordn,ESP,Sevilla,La Liga,2023,29.0,1994.0,4.2,212,243,87.2,3715,1165,101,109,92.7,86,94,91.5,20,24,83.3,0,0.0,0.1,0.0,2,34,1,0,32,MF,25-29,Midfielder,Spain,Europe
81999,Joselu,ESP,Real Madrid,La Liga,2023,33.0,1990.0,18.7,260,360,72.2,3248,498,171,224,76.3,59,82,72.0,8,11,72.7,2,1.7,2.0,0.3,12,16,3,0,20,FW,30-34,Forward,Spain,Europe
257462,Luka Jovi,SRB,Milan,Serie A,2023,25.0,1997.0,9.7,133,182,73.1,1960,364,68,90,75.6,53,65,81.5,6,11,54.5,1,0.8,0.7,0.2,11,12,4,0,22,FW,25-29,Forward,Serbia,Europe
289167,Kamil Jwiak,POL,Granada,La Liga,2023,25.0,1998.0,6.3,128,180,71.1,1844,495,70,87,80.5,44,61,72.1,6,13,46.2,1,1.2,0.6,-0.2,5,9,11,1,21,MF,25-29,Midfielder,Poland,Europe
126737,Juanmi,ESP,Cdiz,La Liga,2023,30.0,1993.0,9.7,181,226,80.1,2358,371,113,132,85.6,53,64,82.8,5,9,55.6,1,1.6,0.6,-0.6,11,6,4,1,12,FW,30-34,Forward,Spain,Europe
500054,David Jursek,CZE,Hoffenheim,Bundesliga,2023,22.0,2000.0,5.5,166,256,64.8,2795,1295,71,81,87.7,84,120,70.0,8,36,22.2,1,1.0,0.8,0.0,6,6,6,5,12,DF,20-24,Defender,Czech Republic,Europe
53418,Kevin Kampl,SVN,RB Leipzig,Bundesliga,2023,32.0,1990.0,15.1,931,1019,91.4,15489,3486,424,446,95.1,428,460,93.0,58,76,76.3,0,1.8,1.5,-1.8,15,67,12,3,88,MF,30-34,Midfielder,Slovenia,Europe
425918,Jakub Kiwior,POL,Arsenal,Premier League,2023,23.0,2000.0,10.5,523,625,83.7,8555,3042,270,303,89.1,214,249,85.9,34,58,58.6,3,0.9,0.6,2.1,6,43,8,3,55,DF,20-24,Defender,Poland,Europe
74229,Koke,ESP,Atltico Madrid,La Liga,2023,31.0,1992.0,27.7,2037,2263,90.0,33074,10659,1066,1117,95.4,724,790,91.6,174,242,71.9,4,3.6,3.0,0.4,26,196,33,1,212,MF,30-34,Midfielder,Spain,Europe
208167,Dawid Kownacki,POL,Werder Bremen,Bundesliga,2023,26.0,1997.0,4.2,69,109,63.3,942,199,36,50,72.0,21,34,61.8,4,7,57.1,0,0.4,0.6,-0.4,5,10,1,0,10,FW,25-29,Forward,Poland,Europe
337333,Alex Krl,CZE,Union Berlin,Bundesliga,2023,25.0,1998.0,15.2,340,487,69.8,5624,1533,158,196,80.6,149,196,76.0,24,55,43.6,0,0.4,0.5,-0.4,5,32,6,2,44,MF,25-29,Midfielder,Czech Republic,Europe
623521,Juanmi Latasa,ESP,Getafe,La Liga,2023,22.0,2001.0,17.3,192,368,52.2,2382,380,121,209,57.9,46,97,47.4,7,18,38.9,0,1.5,1.4,-1.5,19,13,8,0,16,FW,20-24,Forward,Spain,Europe
320271,Toni Lato,ESP,Mallorca,La Liga,2023,25.0,1997.0,17.2,595,788,75.5,9743,3108,309,352,87.8,233,306,76.1,42,87,48.3,1,1.3,1.3,-0.3,10,26,14,9,39,DF,25-29,Defender,Spain,Europe
70411,Darko Lazovi,SRB,Hellas Verona,Serie A,2023,32.0,1990.0,21.4,431,671,64.2,7287,2845,218,265,82.3,155,233,66.5,49,116,42.2,2,4.4,3.5,-2.4,31,51,21,7,66,"FW,MF",30-34,Forward,Serbia,Europe
225873,Karol Linetty,POL,Torino,Serie A,2023,28.0,1995.0,20.6,755,884,85.4,12771,3517,367,412,89.1,308,343,89.8,62,84,73.8,0,0.8,0.7,-0.8,15,79,6,1,87,MF,25-29,Midfielder,Poland,Europe
298975,Pol Lirola,ESP,Frosinone,Serie A,2023,25.0,1997.0,17.1,556,722,77.0,9018,3289,302,341,88.6,194,248,78.2,47,89,52.8,1,1.1,1.0,-0.1,13,37,14,3,65,DF,25-29,Defender,Spain,Europe
710131,Diego Llorente,ESP,Roma,Serie A,2023,29.0,1993.0,24.1,1501,1648,91.1,28395,9300,503,520,96.7,865,914,94.6,120,180,66.7,1,0.6,0.2,0.4,4,71,1,0,75,DF,25-29,Defender,Spain,Europe
947431,David Lpez,ESP,Girona,La Liga,2023,33.0,1989.0,21.8,1468,1582,92.8,26089,8718,520,551,94.4,849,882,96.3,76,115,66.1,0,0.2,0.4,-0.2,4,48,1,0,54,DF,30-34,Defender,Spain,Europe
891091,Diego Lpez,ESP,Valencia,La Liga,2023,21.0,2002.0,29.5,512,791,64.7,7299,1914,304,412,73.8,148,223,66.4,29,59,49.2,6,5.4,2.4,0.6,39,35,21,7,73,"MF,FW",20-24,Midfielder,Spain,Europe
568158,Javi Lpez,ESP,Alavs,La Liga,2023,21.0,2002.0,26.5,775,1129,68.6,13424,5698,391,458,85.4,282,395,71.4,84,204,41.2,3,3.0,2.5,0.0,14,63,21,16,92,DF,20-24,Defender,Spain,Europe
192009,Unai Lpez,ESP,Rayo Vallecano,La Liga,2023,27.0,1995.0,23.4,1184,1462,81.0,21271,6407,547,585,93.5,473,552,85.7,133,254,52.4,2,2.5,2.7,-0.5,31,113,26,7,116,MF,25-29,Midfielder,Spain,Europe
268429,Sandi Lovri,SVN,Udinese,Serie A,2023,25.0,1998.0,22.1,543,718,75.6,9199,2859,265,309,85.8,189,232,81.5,61,120,50.8,3,3.3,3.0,-0.3,43,65,12,7,80,MF,25-29,Midfielder,Slovenia,Europe
252677,Jos Luis Morales,ESP,Villarreal,La Liga,2023,36.0,1987.0,11.6,154,214,72.0,2424,530,93,111,83.8,47,69,68.1,12,17,70.6,0,0.6,0.8,-0.6,4,10,3,1,17,"FW,MF",35-39,Forward,Spain,Europe
245056,Saa Luki,SRB,Fulham,Premier League,2023,26.0,1996.0,12.5,428,496,86.3,6753,1796,204,229,89.1,193,210,91.9,20,29,69.0,0,0.8,0.5,-0.8,11,31,5,0,43,MF,25-29,Midfielder,Serbia,Europe
251876,Pablo Maffeo,ESP,Mallorca,La Liga,2023,26.0,1997.0,16.2,374,603,62.0,6550,2806,172,207,83.1,155,233,66.5,38,116,32.8,2,0.9,0.9,1.1,11,32,9,8,41,DF,25-29,Defender,Spain,Europe
96718,scar de Marcos,ESP,Athletic Club,La Liga,2023,34.0,1989.0,25.1,1243,1566,79.4,20379,7935,634,708,89.5,477,593,80.4,103,183,56.3,5,3.1,3.4,1.9,21,131,37,26,143,DF,30-34,Defender,Spain,Europe
634105,Alberto Mar,ESP,Valencia,La Liga,2023,22.0,2001.0,3.1,38,61,62.3,498,112,22,30,73.3,11,16,68.8,2,2,100.0,1,0.9,0.9,0.1,6,3,1,0,6,FW,20-24,Forward,Spain,Europe
210178,Pablo Mar,ESP,Monza,Serie A,2023,29.0,1993.0,29.1,1581,1737,91.0,33221,11252,421,451,93.3,919,957,96.0,231,310,74.5,0,0.3,0.6,-0.3,4,92,3,1,62,DF,25-29,Defender,Spain,Europe
662261,Rafa Marn,ESP,Alavs,La Liga,2023,21.0,2002.0,27.1,846,1025,82.5,17631,7334,259,291,89.0,454,506,89.7,127,211,60.2,0,0.3,0.4,-0.3,5,71,2,0,77,DF,20-24,Defender,Spain,Europe
212391,Roger Mart,ESP,Cdiz,La Liga,2023,32.0,1991.0,15.1,225,344,65.4,3085,656,140,191,73.3,69,98,70.4,9,23,39.1,3,2.9,1.3,0.1,11,12,6,0,19,FW,30-34,Forward,Spain,Europe
341278,Ivn Martn,ESP,Girona,La Liga,2023,24.0,1999.0,30.3,1487,1628,91.3,22088,4489,824,873,94.4,552,592,93.2,62,76,81.6,4,3.4,3.3,0.6,29,104,17,1,143,MF,20-24,Midfielder,Spain,Europe
158863,Iigo Martnez,ESP,Barcelona,La Liga,2023,32.0,1991.0,14.4,1001,1132,88.4,18676,6217,403,432,93.3,464,496,93.5,118,173,68.2,0,0.0,0.5,0.0,1,99,5,1,97,DF,30-34,Defender,Spain,Europe
227961,Jaime Mata,ESP,Getafe,La Liga,2023,34.0,1988.0,19.9,340,521,65.3,4502,751,219,281,77.9,88,142,62.0,14,39,35.9,1,1.5,1.6,-0.5,18,12,11,6,19,"FW,MF",30-34,Forward,Spain,Europe
298976,Borja Mayoral,ESP,Getafe,La Liga,2023,26.0,1997.0,23.9,422,558,75.6,6846,1339,216,252,85.7,124,166,74.7,48,63,76.2,1,1.4,1.3,-0.4,20,48,7,2,67,FW,25-29,Forward,Spain,Europe
448344,scar Melendo,ESP,Granada,La Liga,2023,25.0,1997.0,12.5,328,409,80.2,5301,1219,160,180,88.9,128,156,82.1,27,41,65.9,0,0.5,1.0,-0.5,11,34,10,0,38,"MF,FW",25-29,Midfielder,Spain,Europe
162056,Gonzalo Melero,ESP,Almera,La Liga,2023,29.0,1994.0,12.3,381,465,81.9,5720,1633,210,245,85.7,143,164,87.2,17,26,65.4,1,1.2,0.9,-0.2,11,44,7,0,49,"MF,FW",25-29,Midfielder,Spain,Europe
309110,Brais Mndez,ESP,Real Sociedad,La Liga,2023,26.0,1997.0,26.8,942,1244,75.7,14889,4210,512,609,84.1,304,357,85.2,83,181,45.9,6,4.2,4.4,1.8,40,109,30,5,128,"MF,FW",25-29,Midfielder,Spain,Europe
286779,Jorge Mer,ESP,Cdiz,La Liga,2023,26.0,1997.0,7.5,166,233,71.2,3605,1173,45,54,83.3,92,106,86.8,28,66,42.4,0,0.0,0.0,0.0,0,15,1,0,15,DF,25-29,Defender,Spain,Europe
413507,Nikola Milenkovi,SRB,Fiorentina,Serie A,2023,25.0,1997.0,27.9,1341,1584,84.7,27355,9362,395,465,84.9,777,838,92.7,159,235,67.7,0,0.7,0.9,-0.7,8,73,0,0,81,DF,25-29,Defender,Serbia,Europe
191891,Arkadiusz Milik,POL,Juventus,Serie A,2023,29.0,1994.0,10.2,215,270,79.6,3059,448,129,156,82.7,67,86,77.9,11,14,78.6,1,2.6,0.7,-1.6,15,8,8,0,22,FW,25-29,Forward,Poland,Europe
281989,Luis Milla,ESP,Getafe,La Liga,2023,28.0,1994.0,23.5,1011,1273,79.4,19294,5597,443,490,90.4,391,468,83.5,152,250,60.8,1,1.7,2.1,-0.7,29,140,10,6,121,MF,25-29,Midfielder,Spain,Europe
331505,scar Mingueza,ESP,Celta Vigo,La Liga,2023,24.0,1999.0,33.3,1478,1967,75.1,24165,11712,778,875,88.9,536,699,76.7,125,277,45.1,2,3.9,6.2,-1.9,48,169,55,17,170,"DF,MF",20-24,Defender,Spain,Europe
70245,Ignasi Miquel,ESP,Granada,La Liga,2023,30.0,1992.0,33.2,1265,1549,81.7,25083,9540,396,447,88.6,715,790,90.5,145,284,51.1,1,1.2,0.8,-0.2,12,72,5,0,83,DF,30-34,Defender,Spain,Europe
361254,Rafa Mir,ESP,Sevilla,La Liga,2023,26.0,1997.0,4.3,61,88,69.3,868,109,32,41,78.0,24,30,80.0,2,5,40.0,0,0.3,0.1,-0.3,5,1,1,1,2,"FW,MF",25-29,Forward,Spain,Europe
341227,Juan Miranda,ESP,Betis,La Liga,2023,23.0,2000.0,20.6,913,1166,78.3,15668,7497,416,467,89.1,382,488,78.3,86,149,57.7,1,1.9,2.4,-0.9,23,64,32,9,103,DF,20-24,Defender,Spain,Europe
733576,Alberto Moleiro,ESP,Las Palmas,La Liga,2023,19.0,2003.0,20.0,581,735,79.0,7847,1868,349,402,86.8,189,225,84.0,12,28,42.9,3,2.7,2.7,0.3,27,44,26,2,87,"FW,MF",Under 20,Forward,Spain,Europe
552425,Jon Moncayola,ESP,Osasuna,La Liga,2023,25.0,1998.0,20.0,786,1025,76.7,14615,4122,340,387,87.9,329,401,82.0,106,198,53.5,3,2.3,2.5,0.7,21,95,15,5,99,MF,25-29,Midfielder,Spain,Europe
568149,Alberto Moreno,ESP,Villarreal,La Liga,2023,31.0,1992.0,16.5,586,733,79.9,10373,3766,272,307,88.6,246,291,84.5,60,104,57.7,2,1.6,1.8,0.4,16,35,23,9,55,DF,30-34,Defender,Spain,Europe
193098,lex Moreno,ESP,Aston Villa,Premier League,2023,30.0,1993.0,11.5,428,542,79.0,6466,1602,235,264,89.0,171,210,81.4,17,30,56.7,0,1.1,1.0,-1.1,11,10,13,2,24,DF,30-34,Defender,Spain,Europe
177467,Gerard Moreno,ESP,Villarreal,La Liga,2023,31.0,1992.0,24.6,779,1001,77.8,12813,3399,422,491,85.9,275,335,82.1,70,106,66.0,6,5.3,4.6,0.7,53,82,43,6,155,FW,30-34,Forward,Spain,Europe
646750,Cristhian Mosquera,ESP,Valencia,La Liga,2023,19.0,2004.0,34.2,1454,1646,88.3,27551,8196,500,543,92.1,808,859,94.1,134,211,63.5,0,0.0,0.2,0.0,1,45,0,0,77,DF,Under 20,Defender,Spain,Europe
54235,Iker Muniain,ESP,Athletic Club,La Liga,2023,30.0,1992.0,6.6,345,410,84.1,5158,1364,196,216,90.7,113,132,85.6,22,42,52.4,0,0.4,1.3,-0.4,13,37,10,0,43,"MF,FW",30-34,Midfielder,Spain,Europe
517842,Aihen Muoz,ESP,Real Sociedad,La Liga,2023,25.0,1997.0,12.5,504,702,71.8,9001,4109,216,240,90.0,234,315,74.3,48,112,42.9,2,2.0,0.9,0.0,12,35,11,10,39,DF,25-29,Defender,Spain,Europe
710677,Iker Muoz,ESP,Osasuna,La Liga,2023,20.0,2002.0,20.6,739,991,74.6,13509,3354,301,360,83.6,350,442,79.2,74,144,51.4,0,0.2,0.5,-0.2,5,85,4,0,80,MF,20-24,Midfielder,Spain,Europe
15956,Jess Navas,ESP,Sevilla,La Liga,2023,37.0,1985.0,22.3,922,1270,72.6,16066,5129,458,523,87.6,326,437,74.6,107,214,50.0,2,1.9,2.8,0.1,22,74,37,21,103,DF,35-39,Defender,Spain,Europe
148928,Sal guez,ESP,Atltico Madrid,La Liga,2023,28.0,1994.0,15.3,549,682,80.5,7691,1721,338,383,88.3,164,199,82.4,24,48,50.0,4,3.2,2.1,0.8,14,44,9,5,34,MF,25-29,Midfielder,Spain,Europe
73547,Oliver Norwood,NIR,Sheffield Utd,Premier League,2023,32.0,1991.0,16.0,634,911,69.6,12291,4646,246,296,83.1,262,321,81.6,105,253,41.5,0,0.6,1.2,-0.6,17,67,11,2,73,MF,30-34,Midfielder,Northern Ireland,Europe
338285,Unai Nez,ESP,Celta Vigo,La Liga,2023,26.0,1997.0,31.1,1303,1635,79.7,26581,10797,410,472,86.9,712,807,88.2,168,314,53.5,0,0.8,1.0,-0.8,10,97,2,0,106,DF,25-29,Defender,Spain,Europe
